Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_1027,465876446925681152,39.77731496323,61.61472032713,0.9163,-2.345,2.161,19.563332,21.069712,18.366634,0.2
NGC_1027,465614900596396416,40.81004869855,61.13657351006,1.0235,-1.094,2.123,20.265963,21.261309,19.001137,0.09
NGC_1027,465875824153921152,39.10137350515,61.88200249756,0.8454,-1.625,2.049,18.663973,19.741228,17.539946,0.58
NGC_1027,465610090242033408,41.12493444013,61.25592266819,0.8292,-1.68,1.829,18.362757,19.231236,17.476292,0.8
NGC_1027,465954787135425024,38.95854786227,62.25041842577,0.7568,-1.842,1.585,18.065521,18.8504,17.219587,0.11
NGC_1027,465874965160333568,39.1166018738,61.85390349579,1.0009,-2.246,1.674,18.016186,18.700848,17.07006,0.23
NGC_1027,465613869810235776,40.56685183458,61.11225738153,0.8263,-1.991,1.799,17.273977,18.071709,16.394646,0.95
NGC_1027,465612834718914944,40.71050012428,61.06450971398,0.7785,-1.775,1.673,19.085241,19.744648,17.918179,0.3
NGC_1027,465612254902296064,41.2135971132,61.34325819569,0.7248,-1.765,2.406,19.439758,20.965977,18.256243,0.24
NGC_1027,465612220542557184,41.20097792378,61.34533301512,0.7433,-2.058,1.821,20.322351,21.312407,19.132456,0.14
NGC_1027,465612216243422976,41.17923564415,61.34283389571,0.9075,-1.592,2.117,18.910963,20.020525,17.880968,0.77
NGC_1027,465611945664660736,41.22303499647,61.32441526648,0.9435,-1.835,2.074,16.49066,17.11392,15.725948,1.0
NGC_1027,465610704414118144,41.23669879581,61.27621680689,0.894,-1.561,1.982,17.113922,17.967196,16.190907,1.0
NGC_1027,465871396047883392,39.25436674074,61.77691461022,0.8077,-1.511,1.441,16.436415,17.078787,15.655844,0.11
NGC_1027,465610433836225024,41.27813494539,61.2420795324,0.9273,-1.755,2.057,16.3537,16.972952,15.594036,1.0
NGC_1027,465610399476734080,41.25893550577,61.23554506139,0.9108,-1.619,2.001,17.193727,17.938925,16.361628,1.0
NGC_1027,465614002949727744,40.60525719936,61.12385864215,0.8112,-1.417,2.323,20.214497,21.26602,19.03592,0.15
NGC_1027,465677469687441152,40.71599847,61.56228531704,0.8834,-1.737,2.201,12.68853,12.929496,12.293478,1.0
NGC_1027,465886583053232384,39.90550704563,61.86546975423,0.8847,-1.893,1.947,16.610521,17.287067,15.804975,1.0
NGC_1027,465886651772707200,39.87750338113,61.87261017666,0.8697,-1.894,2.017,16.799002,17.515474,15.980631,1.0
NGC_1027,465896547370891520,39.50932487842,61.91135064745,0.7632,-2.106,1.725,19.000273,20.129902,17.87521,0.33
NGC_1027,465629950167502336,40.8955386761,61.55576690907,0.6983,-1.634,1.729,18.711885,19.853426,17.710506,0.62
NGC_1027,465629812728551040,40.86297760895,61.53152366205,0.905,-1.64,2.045,14.230374,14.700613,13.585322,1.0
NGC_1027,465629774069330048,40.86760594976,61.51721261047,1.2537,-1.583,2.147,19.740282,20.932613,18.426903,0.2
NGC_1027,465629675289597184,40.94809439024,61.52240068163,0.911,-1.735,2.016,17.799545,18.675413,16.90039,1.0
NGC_1027,465629675289596544,40.95977903778,61.53165662764,0.8711,-1.917,1.952,16.1564,16.83669,15.346031,1.0
NGC_1027,465629572210383104,40.94756238117,61.514760359,0.8746,-1.8,2.059,14.222963,14.632948,13.637302,1.0
NGC_1027,465629396112195072,40.84896183325,61.49869407622,1.0569,-1.959,1.493,17.72523,18.588755,16.766003,0.59
NGC_1027,465895550944800512,39.40772412,61.8633757761,0.3801,-1.917,1.496,19.66116,20.77141,18.547014,0.07
NGC_1027,465629499191404288,40.90270589492,61.49522301168,0.8578,-1.828,2.095,18.979755,20.17626,17.957,0.78
NGC_1027,465895306125427200,39.25420733201,61.85013948879,0.595,-2.081,1.871,18.544634,19.301088,17.705952,0.07
NGC_1027,465629469124839552,40.92402133733,61.49380607757,0.7468,-1.697,1.476,19.292484,20.567293,18.153301,0.4
NGC_1027,465629464831666944,40.92535478291,61.49558011575,0.6747,-1.7,2.001,19.063267,20.457745,17.899973,0.51
NGC_1027,465629434771436160,40.91279665498,61.48641081116,0.8661,-1.822,1.822,14.3392,14.76472,13.733061,1.0
NGC_1027,465629400411695488,40.83740939186,61.5050193289,0.8659,-1.842,2.209,13.029446,13.267965,12.639159,1.0
NGC_1027,465629361752446208,40.82787365012,61.49162624099,0.5748,-1.616,1.907,18.985031,20.24189,17.931295,0.3
NGC_1027,465629293032958976,40.83348914497,61.48263281943,0.9191,-1.744,2.367,17.880875,18.764307,16.955729,0.99
NGC_1027,465629293032956416,40.835987633,61.48088134352,0.8222,-1.829,1.899,18.449602,19.470081,17.449253,0.9
NGC_1027,465629293030637952,40.86052586096,61.48180274522,0.93,-1.836,2.085,12.709316,12.942853,12.325309,1.0
NGC_1027,465629262972748928,40.81634042211,61.48283081481,0.8883,-1.783,2.101,18.898779,20.079119,17.85234,0.83
NGC_1027,465629228613014016,40.79290729971,61.47790050964,0.8499,-1.768,2.183,16.022806,16.6247,15.274234,1.0
NGC_1027,465629194246981888,40.8330157816,61.46206182136,1.2674,-1.735,1.824,19.916094,21.05898,18.762777,0.14
NGC_1027,465629159893544960,40.81414360351,61.45144648417,0.8999,-1.812,2.106,17.41755,18.210995,16.546736,1.0
NGC_1027,465896719175859200,39.59033820939,61.93480783216,0.8702,-1.707,1.59,16.943947,17.659517,16.112885,0.91
NGC_1027,465972306301612544,38.5544870383,62.43271501568,0.6088,-1.524,1.782,19.557528,21.071583,18.388361,0.08
NGC_1027,465898471522558592,39.25509733255,61.89104902696,0.8574,-1.807,1.947,16.99153,17.669106,16.112978,1.0
NGC_1027,465898746400458496,39.2170312039,61.90968413667,0.9095,-1.996,1.582,13.762217,14.166769,13.179946,0.99
NGC_1027,465636237994938496,39.71260742779,61.04443286319,0.4673,-1.009,2.325,20.541939,21.626106,19.205683,0.07
NGC_1027,465979934159829632,38.91883349508,62.55611881431,0.8259,-1.787,1.91,17.430868,18.26298,16.540613,0.77
NGC_1027,465909294840009728,39.64891268366,62.15240227968,0.8991,-1.944,1.996,13.535378,13.855075,13.0348,1.0
NGC_1027,465979697935735040,38.92920876908,62.53426854247,0.7859,-1.9,2.102,20.186016,21.093754,18.828737,0.09
NGC_1027,465979629216260480,38.96139322996,62.52334762485,0.7987,-2.616,2.049,20.431122,21.1535,19.173471,0.05
NGC_1027,465635855739774720,39.58999083845,61.00502817344,0.5684,-1.638,1.968,19.346329,20.610256,18.270739,0.16
NGC_1027,465635035409860864,39.76937361985,60.98557133131,0.7932,-1.748,1.596,15.418165,16.032015,14.65161,0.92
NGC_1027,465907366394625664,39.48108077513,62.07831695384,1.1237,-1.957,2.08,19.333168,20.581799,18.22337,0.26
NGC_1027,465907332034898432,39.45379534033,62.08057797384,0.7886,-2.141,2.441,19.025906,20.291534,17.95381,0.21
NGC_1027,465978078737055872,38.88948784522,62.50317029858,0.7323,-1.724,2.01,17.435188,18.260813,16.54684,0.58
NGC_1027,465905858866346880,39.85870336639,62.15671133594,0.8017,-1.983,2.009,16.99486,17.687998,16.183937,0.94
NGC_1027,465968668469570304,38.58179444479,62.25626596421,0.8142,-1.872,1.643,14.948154,15.43807,14.284439,0.62
NGC_1027,465977327123663488,39.12017133807,62.57824198287,0.6879,-1.582,1.767,17.507309,18.330187,16.618847,0.12
NGC_1027,465904274018201216,39.57443179445,62.07413511552,0.7687,-1.57,1.4,16.86173,17.557295,16.03012,0.07
NGC_1027,465904003442678272,39.6141461549,62.05173048249,0.6005,-2.291,1.877,19.65436,20.55336,18.609148,0.07
NGC_1027,465903518103747072,39.71541485296,62.03444295576,0.9717,-1.186,1.647,17.709259,18.208328,16.851946,0.06
NGC_1027,465903277585471104,39.70996221964,62.01135036151,0.6721,-2.225,1.819,18.331831,19.295938,17.391348,0.3
NGC_1027,465903002707483904,39.60468316053,61.99217808195,0.6538,-1.368,1.624,18.51463,19.48753,17.560759,0.05
NGC_1027,465632767667112704,40.08717808024,60.97374397105,0.9554,-1.413,1.39,17.73475,18.393946,16.717194,0.11
NGC_1027,465901289021026048,39.39316004601,62.03703066475,0.8896,-2.03,2.167,14.832691,15.384083,14.117809,1.0
NGC_1027,465899841613505920,39.13675795982,61.9593756756,0.3796,-1.543,2.161,19.580534,20.90985,18.3677,0.06
NGC_1027,465973272674590976,39.03918254807,62.38157415929,0.7856,-1.531,2.418,16.395077,17.118,15.498374,0.15
NGC_1027,465898913898324992,39.30309197783,61.92865737977,0.6671,-1.732,1.444,18.30017,19.323103,17.361479,0.13
NGC_1027,465631152751779584,39.76848868487,60.88216093751,1.0201,-1.361,1.285,20.138659,20.643398,18.999096,0.05
NGC_1027,465905240385927040,39.75800884997,62.10396428169,0.8659,-1.768,2.041,19.860271,21.118286,18.737831,0.13
NGC_1027,465894073476072704,39.41624721363,61.79610996426,1.1275,-1.717,2.091,16.925688,17.597027,16.002388,0.67
NGC_1027,465628919375371776,40.87954337411,61.45373419168,0.9356,-1.82,1.985,17.146904,17.896376,16.282263,1.0
NGC_1027,465628880713778944,40.8548573526,61.44023611689,0.8491,-1.762,1.914,11.466444,11.664059,11.118971,1.0
NGC_1027,465626445474247168,40.85003156937,61.38449996322,0.8309,-1.696,2.013,15.281777,15.818916,14.576286,1.0
NGC_1027,465626372455640960,40.90255835068,61.39423936502,1.202,-1.801,1.751,19.795952,21.14473,18.62976,0.36
NGC_1027,465626372455072128,40.89685620284,61.39337696252,0.9605,-1.799,2.215,18.786308,19.96154,17.757753,0.85
NGC_1027,465964957608157312,38.84911556218,62.23532183957,1.2051,-1.606,2.305,19.012325,20.299818,17.896301,0.2
NGC_1027,465626269376691200,40.91441005669,61.36492103239,0.8738,-1.347,1.595,18.254372,19.362707,17.217833,0.53
NGC_1027,465626101876878976,40.7785431261,61.36784695441,0.9788,-1.828,1.918,16.825521,17.559204,15.9916525,1.0
NGC_1027,465964167343879040,39.24833483591,62.47858045712,0.806,-1.288,1.936,16.205261,16.963926,15.334267,0.15
NGC_1027,465625895718475008,40.7835272467,61.32771195617,0.7416,-1.875,2.19,17.605453,18.454603,16.702435,0.87
NGC_1027,465625788339384960,40.82165856705,61.32842705964,0.7532,-1.704,1.839,17.956306,18.894829,17.031813,0.88
NGC_1027,465625758279504768,40.85041139938,61.34116686029,0.8936,-2.143,1.89,17.445694,18.397396,16.483128,1.0
NGC_1027,465625753979655936,40.84213220252,61.33233560825,0.8828,-2.05,1.807,18.70836,19.89168,17.65648,0.81
NGC_1027,465626514193723776,40.83191471652,61.38755504483,0.9779,-1.543,1.789,16.774263,17.491129,15.956342,1.0
NGC_1027,465625517761270144,41.05797730366,61.44203347017,0.8341,-1.807,2.081,16.685637,17.387783,15.868615,1.0
NGC_1027,465887918780176128,40.19742553986,61.93789038142,1.0911,-1.512,1.724,19.008726,20.232807,17.976734,0.31
NGC_1027,465625105444425344,41.05325599858,61.40280828521,0.8808,-1.731,2.143,15.098552,15.606346,14.417184,1.0
NGC_1027,465887540824715904,40.07964213576,61.88186095199,0.8456,-1.149,1.879,18.863039,19.795113,17.910437,0.12
NGC_1027,465887510766132736,40.15672270001,61.90412892761,0.9064,-1.799,1.95,13.084752,13.326182,12.692304,1.0
NGC_1027,465962582491857408,39.36749535634,62.38046671341,0.7144,-2.234,2.019,19.495256,20.661627,18.460756,0.05
NGC_1027,465887304607715840,40.13829909483,61.87852237362,0.9051,-1.7,1.797,16.228287,16.868305,15.45175,1.0
NGC_1027,465624723187631104,41.04090843716,61.39075568622,0.9121,-1.779,2.0,15.030902,15.546245,14.341561,1.0
NGC_1027,465624693121332096,41.02749001585,61.37662056658,0.8318,-1.574,1.427,19.43061,20.376118,18.442673,0.13
NGC_1027,465886857931118720,40.00770033515,61.89163213393,0.915,-1.831,2.016,15.74174,16.346943,14.9869995,1.0
NGC_1027,465886754846918016,39.99587400779,61.86590782331,0.6528,-1.523,2.465,20.167187,21.331274,19.007574,0.07
NGC_1027,465961796521980544,39.11627619584,62.36552748019,0.9499,-2.181,2.197,17.677246,18.590425,16.770258,0.48
NGC_1027,465963411429657984,39.16819026131,62.41141109009,0.5629,-1.774,1.698,15.97613,16.427168,15.181819,0.12
NGC_1027,465886583053232640,39.90552660735,61.86482110504,0.8696,-2.321,2.341,19.446384,19.920893,18.268393,0.28
NGC_1027,465891152898391936,39.82904131762,61.96205633729,0.9195,-1.874,1.971,13.433594,13.73481,12.96541,1.0
NGC_1027,465627029589816448,40.65810192663,61.3805057146,0.8311,-1.758,2.305,17.24219,18.200571,16.285322,1.0
NGC_1027,465628777637342976,41.00377909793,61.49413891297,0.9137,-1.856,1.787,19.55206,20.830519,18.454979,0.43
NGC_1027,465628777636907904,41.01042987687,61.50236203447,0.4955,-2.068,1.607,18.846966,19.814333,17.907984,0.09
NGC_1027,465628777636890880,41.00854152604,61.48732213623,1.2264,-1.375,1.523,19.588417,20.840862,18.649847,0.08
NGC_1027,465628644497453568,40.98131264049,61.47707991583,0.9083,-1.742,2.167,15.983946,16.574532,15.239351,1.0
NGC_1027,465628644491129088,40.97912934877,61.47732783501,0.5649,-2.142,2.468,19.319643,20.104927,18.417122,0.07
NGC_1027,465893485058126080,39.9902473336,62.08032733226,1.43,-2.0,3.265,20.046473,21.166363,18.809952,0.05
NGC_1027,465628541418238080,41.01929194293,61.47345487333,0.9134,-1.828,2.181,17.698277,18.542637,16.812553,1.0
NGC_1027,465893592439768320,39.90331739114,62.06914318525,0.9084,-1.854,2.083,15.574017,16.203865,14.79958,1.0
NGC_1027,465628502758968448,41.03789576053,61.47283021621,0.8747,-1.782,1.824,16.396742,17.015175,15.626953,1.0
NGC_1027,465628438339028736,41.00070769245,61.45603775996,0.6046,-1.521,1.447,19.780544,20.89317,18.455248,0.07
NGC_1027,465893283202122624,39.8604981803,62.07531661314,0.8818,-1.427,2.433,16.018957,16.614326,15.27324,0.76
NGC_1027,465626995230377344,40.70477210388,61.38107732562,0.884,-1.841,2.082,16.691833,17.353214,15.785248,1.0
NGC_1027,465628300895688576,40.91031318767,61.45977498458,0.4899,-1.044,1.744,20.23048,21.473494,19.015547,0.06
NGC_1027,465628124801783808,40.87798844104,61.42550929735,0.7779,-1.871,1.792,19.2255,20.269787,18.297794,0.38
NGC_1027,465628056082286208,40.90451171504,61.41158539957,1.0782,-1.362,1.68,19.616026,21.059208,18.466053,0.23
NGC_1027,465627953003082368,40.97971012709,61.4185229696,1.1736,-1.587,2.212,18.259533,19.275455,17.287512,0.51
NGC_1027,465627888583237760,40.92691776938,61.40969043444,0.9135,-1.449,1.523,15.555272,16.118668,14.827047,0.97
NGC_1027,465627648065065472,40.77660138995,61.43641045027,0.8449,-1.664,1.881,16.773684,17.531773,15.92857,1.0
NGC_1027,465627471966767360,40.82975498008,61.4351265187,0.759,-2.396,2.405,19.268892,20.565788,18.147568,0.17
NGC_1027,465627407546896384,40.84509008574,61.42992420454,0.8785,-1.82,1.821,14.147489,14.564335,13.551445,1.0
NGC_1027,465891599569870976,39.77708779646,62.01704191476,0.5204,-2.029,2.136,18.948484,19.431522,17.976406,0.07
NGC_1027,465891595276305536,39.78455199264,62.01234066142,0.6465,-1.93,2.098,18.452389,19.545376,17.449715,0.44
NGC_1027,465627201388487296,40.70020857528,61.41034906235,0.9085,-1.697,2.131,15.877435,16.512743,15.100082,1.0
NGC_1027,465627059649831936,40.6770084036,61.39218529438,0.7093,-1.979,2.631,18.485138,19.778921,17.374027,0.28
NGC_1027,465892832225026560,39.87395471027,62.0147757112,0.6725,-1.446,1.303,19.691885,20.661287,18.655237,0.09
NGC_1027,465681107515618176,40.68415865916,61.62774384141,0.8945,-1.93,1.775,12.527074,12.720049,11.97177,1.0
NGC_1027,465677534102301312,40.66808228141,61.55239117658,0.8817,-1.738,2.262,15.462988,16.006712,14.758313,1.0
NGC_1027,465677607126403840,40.62688661782,61.56251509715,0.8933,-1.912,2.126,15.932628,16.526894,15.183023,1.0
NGC_1027,465597755092954240,41.20981261916,61.00643386135,0.8735,-1.759,2.089,14.797569,15.339229,14.089526,1.0
NGC_1027,465856930598099328,39.4550934246,61.63132177943,0.5321,-2.524,2.552,19.825428,21.023724,18.708057,0.05
NGC_1027,465856995016340736,39.4466733234,61.64864284791,0.9906,-1.822,2.327,16.605627,17.290298,15.78885,0.98
NGC_1027,465857136752713216,39.50566770487,61.65568372937,1.1589,-1.499,2.428,19.490316,20.759682,18.315052,0.17
NGC_1027,465857308550262656,39.46589220454,61.64319370896,0.5519,-1.835,1.391,19.382313,20.427645,18.208895,0.05
NGC_1027,464988174673436672,42.64672329517,61.61263691229,0.9939,-1.826,2.559,16.967175,17.408726,15.966275,0.12
NGC_1027,465857411634417664,39.46434585165,61.66274930222,0.8137,-1.504,2.811,19.347267,20.31382,18.299084,0.06
NGC_1027,464988277752678528,42.64736769934,61.62248916866,0.8067,-1.454,1.633,18.063425,18.99001,17.1362,0.18
NGC_1027,465857647851337984,39.33151252357,61.64171220478,0.4317,-1.83,2.261,18.534088,19.56165,17.404484,0.1
NGC_1027,465857647851355264,39.34856827441,61.64124196699,0.7809,-2.025,2.202,18.135965,19.039623,17.184408,0.77
NGC_1027,465857961390233088,39.31723243508,61.67834262834,0.9417,-2.059,2.142,14.215388,14.706653,13.541536,1.0
NGC_1027,465858270622820864,39.45363344279,61.69290049103,0.6602,-1.403,2.093,19.32496,20.24082,18.439734,0.08
NGC_1027,465858369406088064,39.4595052643,61.71124525882,0.5702,-1.573,2.009,18.17172,18.875881,17.334755,0.18
NGC_1027,465599812376152448,40.88395370351,60.97797396353,0.9126,-1.471,2.137,16.164633,16.862309,15.345198,1.0
NGC_1027,465599881095661440,40.94690607065,60.989262463,0.6129,-1.314,1.972,19.567844,20.809761,18.549221,0.06
NGC_1027,465860778885320576,38.87561905916,61.54744613968,0.5929,-2.159,2.71,20.04425,21.19722,18.854446,0.05
NGC_1027,465600641311012224,40.71300064836,60.99843815913,0.8523,-1.596,1.394,16.029049,16.709848,15.22136,0.28
NGC_1027,465602496736835584,40.90523952606,61.06680382423,0.5552,-2.085,1.647,18.949862,19.69352,18.053072,0.07
NGC_1027,464664304083998848,43.05905406075,60.39429306665,0.6545,-1.559,1.978,19.479162,20.102276,18.27791,0.06
NGC_1027,465602595515267968,40.90807158717,61.08100894685,0.6753,-1.797,1.926,19.23404,20.670618,18.135027,0.46
NGC_1027,465602664234774272,40.959060817,61.09041694515,0.8921,-1.734,2.446,19.62429,20.845634,18.423252,0.26
NGC_1027,465699833573409920,40.28541580418,61.87191887283,1.0193,-1.998,2.041,16.930481,17.648249,16.1204,1.0
NGC_1027,465699562999041536,40.1871668903,61.84344407098,0.9377,-1.798,2.041,15.130303,15.613747,14.44041,1.0
NGC_1027,465855551906384640,39.28810253539,61.56424294406,0.8146,-1.863,1.442,18.37122,19.391848,17.400734,0.31
NGC_1027,465595246835122304,41.02602795686,60.87829660299,1.3074,-2.404,2.137,20.173717,21.272778,18.964806,0.05
NGC_1027,465594417899052800,40.4483083128,61.14935868572,0.5802,-1.3,2.0,18.70873,19.78534,17.631187,0.07
NGC_1027,465593936861271936,40.37106487813,61.1100797292,0.676,-1.522,2.39,19.659462,20.630812,18.739819,0.06
NGC_1027,464980825990216448,42.36957431951,61.51192660714,0.9079,-1.63,1.871,17.307936,18.019466,16.504807,0.92
NGC_1027,464980890408612864,42.42421805265,61.5132827605,0.545,-2.002,1.481,18.763393,19.328394,17.578691,0.11
NGC_1027,465848611239308032,39.20517694734,61.48249417637,0.694,-1.549,1.884,19.735632,20.77256,18.69838,0.14
NGC_1027,465589710613159552,40.47011366595,61.01407695423,0.789,-1.832,1.729,18.997303,20.111801,17.95991,0.36
NGC_1027,465589852352099712,40.55586581615,61.00335766929,0.5932,-1.773,1.326,19.231953,20.137266,18.219112,0.05
NGC_1027,465590711339450624,40.25879125763,60.95552782184,0.6571,-1.931,2.132,20.029118,20.903658,18.894453,0.06
NGC_1027,465850878982151936,39.56655259272,61.4986724806,1.1591,-1.635,1.646,19.400291,20.757236,18.194386,0.28
NGC_1027,464983025013375744,42.50641716611,61.60396210528,0.8993,-1.568,1.972,15.502746,16.009304,14.824847,1.0
NGC_1027,465851428737610752,39.40289746678,61.49066369254,0.5424,-1.81,1.62,18.848152,19.706448,17.885965,0.08
NGC_1027,465851566176918912,39.49623083807,61.49677829323,0.8149,-1.644,1.641,15.930365,16.534971,15.168508,0.99
NGC_1027,465851570475199104,39.48132274971,61.49671631698,0.5606,-1.731,1.262,20.391197,20.84038,19.127825,0.07
NGC_1027,465699455616272640,40.22700467083,61.84342299097,0.9986,-1.949,2.283,18.911678,20.230192,17.814453,0.69
NGC_1027,465851776637578496,39.47700073222,61.53211946606,0.9874,-1.939,1.864,15.808213,16.405394,15.059618,1.0
NGC_1027,465852184651888640,39.60446680218,61.50157402031,0.7601,-1.809,1.918,17.973516,18.896118,17.032295,0.91
NGC_1027,465852188950471936,39.60281577419,61.50848686272,0.6766,-2.158,1.606,20.043875,21.102837,18.975054,0.07
NGC_1027,465852287731132416,39.62262395909,61.5193945579,0.5864,-1.424,1.883,20.13614,21.088373,19.088722,0.05
NGC_1027,465852429468640640,39.54419088481,61.51555966434,1.183,-1.724,1.761,19.999567,21.314058,18.865637,0.22
NGC_1027,465852631328543360,39.66986580727,61.53050719937,1.0771,-2.214,2.078,19.494968,20.487366,18.566814,0.12
NGC_1027,465852704350509056,39.6438681044,61.53847210378,0.9413,-2.474,1.717,16.469168,17.179308,15.645307,0.16
NGC_1027,465593077867702272,40.37597427134,61.07497235652,0.6863,-1.348,2.595,19.268026,20.07626,18.14013,0.11
NGC_1027,464984635620173568,42.12565168341,61.54759865116,1.2114,-1.504,2.117,18.31545,19.343985,17.321444,0.21
NGC_1027,465593494484211712,40.42239636748,61.08729210266,1.0374,-1.824,1.933,17.097599,17.90581,16.223158,0.95
NGC_1027,464984983518525952,42.14423686941,61.58331801379,0.8657,-1.584,2.024,19.48772,20.467787,18.507656,0.12
NGC_1027,464985395827335040,42.17774559968,61.61039781798,0.8634,-1.696,2.125,19.589108,19.89359,18.217989,0.16
NGC_1027,465851879711883008,39.40704438379,61.51431144262,0.5501,-1.555,1.583,19.63204,20.525215,18.34482,0.15
NGC_1027,465588817259869056,40.62739594537,60.97903159068,0.7039,-1.39,1.731,17.85332,18.811314,16.873245,0.3
NGC_1027,465699421256538368,40.26990578713,61.84816505983,0.9031,-1.868,1.933,17.708502,18.587675,16.822248,1.0
NGC_1027,465699215097697664,40.36126656468,61.88498886275,0.8797,-1.744,2.062,16.665634,17.330374,15.860227,1.0
NGC_1027,465695474190193408,40.42743544924,61.78111646056,0.7913,-1.737,2.134,16.822556,17.511656,16.019714,0.99
NGC_1027,465695474182156288,40.40675516929,61.77629335234,0.7598,-2.144,2.24,20.45476,21.504877,19.255125,0.08
NGC_1027,465695435526822656,40.45930218574,61.77688910565,0.9625,-1.842,1.912,17.249964,17.985037,16.378658,1.0
NGC_1027,465695126289128576,40.34069776224,61.74258747635,0.6292,-1.685,2.128,19.259914,20.094313,18.37261,0.18
NGC_1027,465695096222913152,40.38750831256,61.76884390747,0.3626,-1.22,2.507,20.064852,21.051865,18.944124,0.05
NGC_1027,465694855715262976,40.38540475291,61.71585551085,0.9083,-1.871,2.231,13.999979,14.375842,13.446248,1.0
NGC_1027,465694821355155328,40.50565913129,61.7843743736,0.8964,-1.773,2.155,14.814943,15.274859,14.164726,1.0
NGC_1027,465694748331683200,40.52362367727,61.77418458995,0.901,-1.622,2.198,17.604593,18.443653,16.716528,0.99
NGC_1027,465694683916216192,40.46904142124,61.76710877798,0.854,-1.558,2.617,11.923204,12.13894,11.55786,0.97
NGC_1027,465694610893071872,40.50278898784,61.75245392425,1.0832,-1.671,2.008,17.968418,18.876163,17.032963,0.89
NGC_1027,465694546477250432,40.54468957313,61.77625610661,0.9628,-1.686,2.204,17.046154,17.778336,16.227764,1.0
NGC_1027,465694409038321408,40.50354093951,61.74514206227,1.1437,-2.012,2.304,18.337711,19.339233,17.39404,0.57
NGC_1027,465694305959115264,40.52219046943,61.72866743852,0.9286,-1.706,2.287,17.420637,18.183825,16.57331,1.0
NGC_1027,465694301655378688,40.51057770218,61.72068135138,0.7882,-1.858,2.062,17.686398,18.632698,16.703718,0.96
NGC_1027,465694198576176512,40.45184868326,61.72956318215,0.5795,-1.463,1.849,17.984095,18.726257,17.140087,0.19
NGC_1027,466015878748329472,40.21035662957,62.6423116064,0.8509,-2.047,2.144,16.760485,17.562668,15.887145,0.95
NGC_1027,465694061137199232,40.4299709997,61.71318887121,0.9459,-1.898,2.027,18.093403,19.223888,17.047207,0.98
NGC_1027,465693996721479168,40.47046935762,61.72221518488,0.816,-1.989,2.171,16.765596,17.418228,15.923892,1.0
NGC_1027,465693962351660544,40.46239814394,61.70153593067,0.7675,-0.789,1.754,19.470736,20.023594,18.386173,0.06
NGC_1027,465693889338477952,40.48811199497,61.69835499515,0.7824,-1.693,1.648,14.652303,15.141633,13.9440565,0.98
NGC_1027,465693820618808064,40.42610555288,61.67939717873,0.9119,-2.01,1.932,12.34504,12.54983,11.999325,1.0
NGC_1027,465693786259243136,40.47643634562,61.68797544359,1.08,-1.981,1.808,17.858215,18.726337,16.954647,0.8
NGC_1027,465693751899492736,40.45314843056,61.68236634117,1.0154,-1.564,1.902,18.355396,19.390835,17.35594,0.86
NGC_1027,465695714708344832,40.41260085603,61.81351745287,0.9176,-1.877,1.925,17.405912,18.18097,16.550568,1.0
NGC_1027,465695847843323264,40.45317521779,61.82467322408,0.7026,-1.233,1.66,19.447348,20.30953,18.47002,0.11
NGC_1027,465696092665577856,40.19731023336,61.6904224098,1.0216,-1.161,2.437,14.714593,15.060518,14.131779,0.17
NGC_1027,465696157088632192,40.17299686675,61.70796988301,0.7185,-2.055,2.247,19.307222,20.575499,18.211536,0.42
NGC_1027,465699116312185088,40.34752873347,61.86687790282,0.8668,-1.997,2.293,18.780602,19.752445,17.722912,0.67
NGC_1027,465699013243220608,40.33373458087,61.84175320868,1.026,-1.847,2.01,16.037275,16.625448,15.292371,1.0
NGC_1027,465698600916146048,40.29777938905,61.82663085711,1.1727,-1.678,2.086,19.239305,20.013323,18.069977,0.46
NGC_1027,465698600916140800,40.31246113339,61.82997650818,1.067,-1.835,2.159,19.725376,21.01271,18.567636,0.28
NGC_1027,465698463487913216,40.26600875847,61.81271772137,0.9404,-1.813,2.431,17.666979,18.556446,16.739407,0.97
NGC_1027,465698429127700096,40.24377749786,61.79446327165,0.5122,-1.53,1.86,18.116621,18.822355,17.306936,0.06
NGC_1027,465698394757739776,40.32825248293,61.80843024865,0.7659,-2.004,1.254,19.425964,19.772255,18.30148,0.15
NGC_1027,465698360408211584,40.29565120806,61.80613164798,0.9963,-1.489,2.159,15.872344,16.438,15.149102,1.0
NGC_1027,465698046866989696,40.14683692406,61.8290158613,0.8994,-1.91,1.937,18.747519,20.222078,17.6293,0.79
NGC_1027,465697982446755072,40.11566803242,61.81392221515,1.0907,-1.139,1.502,20.529076,21.685972,19.398438,0.05
NGC_1027,465697948081193856,40.08563420007,61.81063003517,0.6445,-1.752,1.153,19.127178,19.725632,18.044327,0.06
NGC_1027,465699356840609792,40.1997923866,61.84498058671,0.9173,-1.816,2.204,15.210553,15.719127,14.528643,1.0
NGC_1027,465697741932937856,40.18349897937,61.79466059698,0.7538,-1.719,2.849,17.548014,18.393946,16.615776,0.15
NGC_1027,465696986018702848,40.21187647314,61.77726867071,0.9622,-1.774,2.004,14.200022,14.627293,13.593457,1.0
NGC_1027,465696848575385856,40.16292689041,61.76038112885,0.9104,-2.22,1.895,20.51717,21.191309,19.383223,0.05
