Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_5822,5887721527974715008,226.06395513699,-54.12085949577,1.1899,-7.312,-5.606,13.774568,14.101168,13.27941,1.0
NGC_5822,5887721562321340416,226.04623088387,-54.12379335545,1.0803,-7.69,-4.358,19.874157,20.683681,18.735262,0.05
NGC_5822,5887721729790962432,226.08384995271,-54.09123526707,1.0064,-7.206,-5.211,19.061447,20.270058,17.803152,0.44
NGC_5822,5887816704444265088,227.40832257042,-53.44493971223,0.9414,-7.697,-5.677,18.579128,19.325716,17.465807,0.34
NGC_5822,5887766814057826816,227.04793457986,-53.94323993791,1.2952,-7.386,-5.667,20.102734,21.0427,19.04527,0.05
NGC_5822,5887721768479797888,226.02193895153,-54.11579414417,1.3852,-7.782,-5.505,19.59109,21.140575,18.436481,0.2
NGC_5822,5887864361402005376,226.63658948949,-53.35622339448,1.49,-7.01,-5.556,18.428232,19.653524,17.34894,0.26
NGC_5822,5887721802852639360,226.02378167562,-54.09794819459,1.2615,-7.485,-5.362,15.996718,16.527029,15.255988,1.0
NGC_5822,5887721871572117632,226.01423552952,-54.09500694122,1.2138,-7.441,-5.375,10.4185095,10.952576,9.7288885,1.0
NGC_5822,5887766985905919744,227.02085251112,-53.94960283882,1.1764,-6.719,-5.232,16.17825,16.758934,15.46203,0.29
NGC_5822,5887815982861772672,227.22675907418,-53.45192915419,1.1798,-7.331,-4.848,19.359009,20.385351,18.305103,0.08
NGC_5822,5887767084637413248,227.03323335685,-53.92072705983,1.1059,-7.984,-5.01,16.603415,17.230192,15.7401495,0.69
NGC_5822,5887766229943367680,226.98838053053,-53.99905459394,1.2514,-6.915,-5.102,20.374794,21.297878,19.21352,0.05
NGC_5822,5887720978218851072,226.01281847627,-54.16994883754,1.1612,-7.515,-5.221,11.96356,12.153163,11.645817,1.0
NGC_5822,5887720153585111552,226.03785522918,-54.20388322539,1.1276,-7.538,-6.061,16.773336,17.398043,15.912561,0.99
NGC_5822,5887720153585114240,226.02454567279,-54.19671883458,1.2077,-7.329,-5.419,16.582245,17.255972,15.798505,1.0
NGC_5822,5887720394103455488,226.10113974897,-54.18310462094,1.3334,-6.793,-5.23,18.56354,19.309172,17.493704,0.08
NGC_5822,5887720424113167488,226.12151668631,-54.17773004781,1.2826,-7.585,-5.199,11.220907,11.378627,10.907349,1.0
NGC_5822,5887862746494180864,226.93726265331,-53.29587629456,1.2664,-6.96,-5.872,17.843462,18.947886,16.88391,0.39
NGC_5822,5887862780840724224,226.72569099146,-53.46719619989,0.7614,-7.411,-5.224,19.787268,20.663363,18.597929,0.16
NGC_5822,5887815192588546560,227.38439270623,-53.46489140704,0.7761,-7.929,-5.383,19.52073,20.257853,18.374023,0.1
NGC_5822,5887765645826715776,227.24121759577,-53.90054246837,0.8213,-7.882,-5.43,19.95117,20.904327,18.869629,0.08
NGC_5822,5887720561559526784,226.15262499684,-54.1465354028,1.2291,-7.746,-5.354,14.768983,15.237662,14.126713,1.0
NGC_5822,5893953143213553920,223.13069014639,-54.05110470908,1.2774,-7.22,-5.515,16.080872,16.733484,15.231157,0.79
NGC_5822,5887765783265733760,227.18577575793,-53.90239256208,0.7591,-7.588,-5.889,18.671864,19.366001,17.516447,0.07
NGC_5822,5887720664638645248,226.07649926938,-54.16383417212,1.0004,-7.155,-5.239,17.817768,18.69168,16.792768,0.66
NGC_5822,5887765748906687104,227.17897715689,-53.92228170751,0.831,-7.828,-5.531,20.074903,20.521957,18.715248,0.05
NGC_5822,5887815463156896000,227.34206968171,-53.43930393628,0.887,-7.788,-4.922,19.969088,20.549465,18.823284,0.08
NGC_5822,5887766053844671488,226.98950958575,-54.03182770745,0.7229,-7.444,-5.561,17.534927,18.225595,16.564362,0.05
NGC_5822,5887815673624029568,227.26989039484,-53.48186292656,1.492,-7.856,-6.013,19.693789,20.9254,18.53914,0.13
NGC_5822,5887720909499512704,226.10133947061,-54.10687972606,1.2246,-7.456,-5.577,13.66489,13.978432,13.18341,1.0
NGC_5822,5887721012578584704,225.97411038567,-54.1713810586,1.1176,-7.594,-5.713,16.781263,17.5107,15.952402,1.0
NGC_5822,5887767295095388288,226.95743356591,-53.96159498739,1.046,-7.355,-5.357,20.54365,21.556643,19.340631,0.08
NGC_5822,5887722215155180544,225.85354351267,-54.19298728283,1.0929,-7.478,-5.492,16.536139,17.220224,15.75201,0.99
NGC_5822,5887767466893001088,226.86722312051,-53.96109737402,0.7486,-7.158,-5.414,19.990076,20.760551,18.685755,0.08
NGC_5822,5887723207259242496,225.73783581887,-54.1774923398,0.7899,-7.704,-4.533,19.186602,19.98339,18.10927,0.11
NGC_5822,5887723275978781184,225.78514706088,-54.16653160581,1.1915,-7.879,-5.512,19.118946,20.335693,18.012384,0.51
NGC_5822,5887723314680881536,225.79449491321,-54.15111414062,1.1737,-7.573,-5.648,14.961702,15.396922,14.360193,1.0
NGC_5822,5887768428967051904,227.09097586139,-53.91198088104,1.5098,-7.989,-5.361,19.92808,20.674032,18.671387,0.11
NGC_5822,5887768463374721408,227.12181953488,-53.8924837654,1.1965,-7.324,-5.558,16.087404,16.733946,15.313049,1.0
NGC_5822,5887723417760100864,225.7376776166,-54.15887110658,1.2399,-7.374,-5.544,16.515812,17.18952,15.724152,1.0
NGC_5822,5887768532094192384,227.07692833074,-53.9065608408,1.1582,-7.207,-5.358,18.874039,19.989805,17.832157,0.57
NGC_5822,5887723692624005248,225.80428115388,-54.13738722846,0.9434,-7.455,-6.119,19.880058,20.678114,18.791126,0.06
NGC_5822,5887819212677310976,227.18098602556,-53.41559980821,1.2378,-7.16,-5.798,19.304323,20.683573,18.090303,0.28
NGC_5822,5887866663504413056,226.83006263974,-53.26263332342,1.0834,-7.631,-4.969,16.892473,17.602983,16.087435,0.52
NGC_5822,5887768978770822016,227.15401569186,-53.86735605758,1.1041,-7.879,-5.804,13.043319,13.373061,12.536852,0.99
NGC_5822,5887724070580909568,225.77881261555,-54.09328898914,0.8059,-7.928,-4.948,19.51205,19.917894,18.257166,0.15
NGC_5822,5887724208034137472,225.80611760544,-54.06400013239,1.3015,-7.424,-5.013,19.01484,19.741278,17.8342,0.29
NGC_5822,5887769184881480448,227.14063224909,-53.85978944039,1.5496,-7.436,-5.643,20.113218,20.67521,19.069052,0.05
NGC_5822,5887724276753771904,225.95161086502,-54.11812815208,0.9838,-8.069,-5.206,17.729574,18.709124,16.700245,0.49
NGC_5822,5887724345473036416,225.93225442654,-54.11782725716,1.1194,-7.577,-5.455,15.998568,16.61809,15.240454,1.0
NGC_5822,5887724581641501440,225.89313949766,-54.09766996497,1.1568,-7.716,-5.352,11.971258,12.161269,11.650401,1.0
NGC_5822,5887865907577731712,226.84258568679,-53.26953436335,1.118,-6.908,-6.299,18.116722,18.714914,17.027264,0.1
NGC_5822,5887723001096408576,225.87502881961,-54.1373399898,1.4046,-6.618,-5.395,19.231691,20.455008,18.000381,0.16
NGC_5822,5887818284992309120,227.41303088977,-53.35575586327,1.255,-7.215,-5.485,13.041833,13.322393,12.599334,1.0
NGC_5822,5887722867989786752,225.84119344964,-54.15627449142,1.5558,-8.077,-5.302,19.846338,20.614492,18.80372,0.08
NGC_5822,5887722245186473216,225.82598080876,-54.18916447045,1.1135,-7.779,-4.562,18.866125,20.134293,17.809052,0.16
NGC_5822,5887722313898780672,225.79406388569,-54.2128454231,1.187,-7.73,-5.446,11.999208,12.191473,11.673805,1.0
NGC_5822,5887722313909495808,225.79190228065,-54.21257343479,1.197,-7.706,-5.546,15.048103,15.443946,14.390369,1.0
NGC_5822,5887722352616902656,225.79706380414,-54.1999781733,1.113,-7.75,-5.307,11.984761,12.186978,11.649137,1.0
NGC_5822,5887817700876693248,227.35332232192,-53.41233961866,1.2689,-7.231,-5.583,15.67156,16.202034,14.992124,1.0
NGC_5822,5887722455687385216,225.81760232114,-54.18981925717,1.1818,-7.481,-5.279,10.751836,10.95662,10.401557,1.0
NGC_5822,5887722455687385984,225.82190954275,-54.18814723821,1.1828,-7.604,-5.117,12.596729,12.823526,12.224101,1.0
NGC_5822,5887722485704730368,225.82230147316,-54.17722098765,1.1413,-7.32,-5.184,17.979017,18.991518,17.007439,0.92
NGC_5822,5887862437256649856,226.95597211813,-53.33744657904,1.2007,-7.456,-5.318,15.779184,16.311586,15.086744,1.0
NGC_5822,5887722490047130496,225.83047910289,-54.17817897379,1.2609,-7.454,-5.412,13.296601,13.596068,12.827649,1.0
NGC_5822,5887722554416944000,225.81902176665,-54.16228803316,1.1645,-7.1,-5.736,12.58799,12.830808,12.196409,1.0
NGC_5822,5887767737472396288,226.95700240787,-53.92748854032,1.0531,-7.373,-4.785,19.148687,20.263815,18.14909,0.08
NGC_5822,5887722627486285312,225.88674095037,-54.16371110834,1.2573,-7.791,-5.351,15.714418,16.231064,15.036768,1.0
NGC_5822,5887767810490411008,226.99471534461,-53.92853890562,0.7484,-8.003,-5.659,19.888592,20.628899,18.594048,0.13
NGC_5822,5887722661845822080,225.87034399274,-54.17000037792,1.3218,-7.539,-5.164,16.870277,17.61561,16.04061,0.97
NGC_5822,5887865594011276544,226.8660419168,-53.30100643479,0.8388,-8.019,-5.208,19.220798,19.930145,18.15532,0.1
NGC_5822,5887818181913082368,227.31686235075,-53.35257093774,1.191,-7.355,-5.49,16.765852,17.46556,15.929163,1.0
NGC_5822,5887722863654589184,225.84851098029,-54.16103694772,1.1916,-7.513,-5.505,12.640694,12.878013,12.254419,1.0
NGC_5822,5887722524392330752,225.79962411045,-54.18209191922,1.0602,-7.028,-4.972,19.453983,20.502985,18.381704,0.17
NGC_5822,5893953211933074432,223.10375685112,-54.03874825511,0.9055,-7.13,-5.49,18.347517,19.150745,17.396088,0.06
NGC_5822,5893977027529634560,223.09952084348,-53.74501732271,1.1456,-6.689,-5.136,19.483597,20.882257,18.270792,0.07
NGC_5822,5893955793237816576,223.35593657621,-54.03777848949,1.039,-7.799,-4.942,17.521706,18.398956,16.489641,0.13
NGC_5822,5881689401026848768,224.55907765293,-54.71344020275,0.7242,-7.115,-5.324,19.395535,20.553043,18.365858,0.06
NGC_5822,5881689435386617856,224.59354718271,-54.71518369182,1.4494,-8.001,-4.884,19.385221,20.609262,18.256596,0.13
NGC_5822,5881619513287137408,225.09465722942,-55.05700558236,1.454,-7.41,-5.962,20.248602,21.593489,19.085579,0.08
NGC_5822,5881689504106156032,224.57973369474,-54.70336915153,1.0852,-7.388,-4.581,19.632746,20.138346,18.403763,0.11
NGC_5822,5881578625181505152,224.8281713122,-55.59763550587,0.9848,-7.966,-5.774,19.241575,20.09749,18.045832,0.07
NGC_5822,5881690122579886976,224.77410322953,-54.71360530921,1.1096,-7.819,-5.464,19.569296,20.98092,18.339666,0.22
NGC_5822,5881661775783952128,224.44414321879,-54.9543166403,0.9936,-8.142,-5.21,19.61195,20.720415,18.349154,0.05
NGC_5822,5881689194882654592,224.6322785902,-54.73161403028,1.1922,-7.675,-5.506,12.494401,12.731698,12.108595,1.0
NGC_5822,5881620093090544896,225.19625564986,-55.058157122,0.8129,-7.431,-4.94,19.05088,20.15727,18.035715,0.09
NGC_5822,5881620131762377600,225.20855406873,-55.04021864135,1.5531,-6.973,-4.991,19.628067,20.437298,18.512804,0.07
NGC_5822,5881661981942466304,224.40857766232,-54.94311596561,0.6995,-7.286,-5.003,19.644293,20.347221,18.612854,0.08
NGC_5822,5881620303560803584,225.30655988394,-55.05032125878,0.8402,-6.952,-4.935,20.13972,21.351978,19.030874,0.09
NGC_5822,5881620372280426752,225.28906745816,-55.0382722162,1.1456,-6.489,-4.813,19.949066,21.00787,18.7061,0.05
NGC_5822,5881620436692894336,225.32228560513,-55.03109141203,1.0134,-7.734,-4.854,18.53935,19.80495,17.448826,0.22
NGC_5822,5881662321203594880,224.49715709738,-54.89940439373,0.8299,-7.085,-5.233,18.402206,19.243935,17.389639,0.09
NGC_5822,5881579827772776448,224.7660151188,-55.54236374571,1.2694,-7.515,-4.43,19.291533,19.884922,18.080956,0.05
NGC_5822,5881661840167065984,224.38533321947,-54.97007376656,0.9946,-7.391,-5.024,19.418926,19.840519,18.255068,0.2
NGC_5822,5881579827772794496,224.77759079524,-55.53729444093,0.9486,-7.347,-5.903,18.42228,19.155338,17.313717,0.15
NGC_5822,5881688984371164800,224.70158681989,-54.6930388606,1.2721,-7.051,-5.9,18.802128,20.12816,17.73004,0.46
NGC_5822,5881577903681668480,225.21329248564,-55.32250714257,1.4026,-7.509,-5.601,18.871515,19.717848,17.9401,0.14
NGC_5822,5881577078990143744,225.19440260887,-55.40150017628,0.7525,-7.239,-5.579,19.517527,20.403143,18.455494,0.11
NGC_5822,5881618138938343808,225.19350407885,-55.13466701643,1.0974,-6.854,-6.181,19.120543,20.433084,18.010948,0.07
NGC_5822,5881687781780329088,224.89030160697,-54.66019080393,1.5988,-7.23,-4.746,19.627707,21.255566,18.5159,0.09
NGC_5822,5881659989102932992,224.69839708166,-54.93340704868,0.7552,-7.727,-5.003,18.527653,19.145784,17.303019,0.07
NGC_5822,5881659989102933504,224.70443809171,-54.93431681233,1.0863,-6.922,-4.667,17.683395,18.794981,16.639626,0.05
NGC_5822,5881660023438941440,224.73142383418,-54.91953969715,1.1581,-7.973,-5.463,19.708553,21.418068,18.611969,0.09
NGC_5822,5881688026651495936,224.64504875898,-54.79133798804,1.2381,-7.627,-5.797,15.629219,16.29873,14.7917795,1.0
NGC_5822,5881578002406926208,224.76238984373,-55.66206970851,0.7044,-7.649,-4.876,19.19723,20.199385,18.084251,0.08
NGC_5822,5881660092158457088,224.73012936102,-54.91563740054,1.1416,-7.577,-4.573,19.846254,19.979662,18.596563,0.06
NGC_5822,5881618723012450560,225.04445189561,-55.14305471781,1.0084,-7.223,-5.406,19.794758,20.479795,18.664196,0.16
NGC_5822,5881660401419862912,224.70923137157,-54.87827765279,1.3807,-7.708,-5.285,18.861507,20.105211,17.773806,0.52
NGC_5822,5881618894811463936,225.0917853389,-55.10011850923,1.1669,-7.472,-4.688,17.66899,18.070452,16.526602,0.07
NGC_5822,5881577766185114368,225.19430148688,-55.35403485481,0.9509,-6.778,-6.148,19.500616,20.097273,18.233368,0.07
NGC_5822,5881660573218470784,224.60834097845,-54.93041677357,0.9036,-6.733,-5.622,19.034943,19.956652,17.979956,0.08
NGC_5822,5881577834962183168,225.25163618984,-55.3349338416,0.8013,-6.951,-5.72,19.706663,20.491346,18.574797,0.15
NGC_5822,5881688709493222528,224.74230294218,-54.70936782685,1.3739,-8.252,-5.396,19.97487,21.309832,18.671072,0.06
NGC_5822,5881688129716264960,224.66257233277,-54.76428664296,0.8256,-7.105,-5.525,19.510883,20.400412,18.441597,0.11
NGC_5822,5881679230557993600,225.12814301491,-54.78583495119,0.7073,-6.955,-5.672,19.121847,20.029018,18.155464,0.06
NGC_5822,5881568970089780992,224.95442468546,-55.53320237993,1.5207,-8.256,-5.849,19.85476,20.747936,18.68179,0.05
NGC_5822,5881609377159731712,225.64543303685,-55.13311077577,1.0766,-6.979,-4.907,19.685623,20.743242,18.511366,0.12
NGC_5822,5881566668046522368,224.90516850581,-55.62764186144,1.1794,-7.459,-5.424,15.636755,16.17013,14.791917,0.24
NGC_5822,5881649092708781952,224.35599946094,-55.19703639,1.1511,-8.171,-5.415,17.756388,18.87073,16.677856,0.25
NGC_5822,5881648989629370112,224.33444259898,-55.22090530708,0.7721,-7.709,-5.264,19.441116,20.179106,18.36854,0.07
NGC_5822,5881606697099563264,225.86722301594,-55.17716117841,1.1496,-7.031,-4.68,19.714672,20.613255,18.57729,0.06
NGC_5822,5881566186948963456,224.79765393756,-55.67518217101,0.8506,-7.654,-5.002,19.525257,20.496082,18.442413,0.08
NGC_5822,5881648547309151104,224.29772670219,-55.25280441331,1.0015,-6.927,-5.38,18.404387,19.18416,17.516335,0.07
NGC_5822,5881676241241532288,225.17608897602,-54.81405684395,0.892,-7.056,-4.718,19.487352,20.12137,18.344795,0.05
NGC_5822,5881566938571392256,224.88320961814,-55.59883997477,1.0977,-7.537,-6.174,17.974653,18.816494,16.951702,0.11
NGC_5822,5881606143041658624,225.74923722168,-55.15798997148,1.1116,-7.863,-4.912,18.955147,19.689177,17.747192,0.18
NGC_5822,5881648100602968064,224.73465932969,-54.96460594604,1.1449,-7.714,-4.662,19.796043,20.750507,18.536968,0.15
NGC_5822,5881675687140463616,225.30099756103,-54.80185570229,1.1331,-7.208,-4.75,16.63616,17.281542,15.837957,0.43
NGC_5822,5881675416609769728,225.31983650807,-54.82715217371,1.4329,-8.248,-5.734,20.449305,21.00727,19.187147,0.06
NGC_5822,5881675347888039296,225.29347674639,-54.84631035716,1.3705,-6.95,-5.735,19.548601,20.785639,18.361635,0.29
NGC_5822,5881675274823439744,225.29452879764,-54.85757548595,1.3081,-7.102,-4.948,19.25229,19.929914,18.207792,0.18
NGC_5822,5881675176089392128,225.25374354949,-54.84499232187,0.8343,-7.912,-5.688,19.688202,20.293169,18.60282,0.15
NGC_5822,5881675141748659584,225.23117118811,-54.85495203655,1.1296,-7.602,-5.207,15.458492,15.927694,14.714083,1.0
NGC_5822,5881648134962729856,224.71259300684,-54.95631725782,0.999,-7.588,-5.743,19.838638,21.017426,18.647007,0.11
NGC_5822,5881567080304574464,225.0020197739,-55.65570029431,0.7835,-7.439,-4.759,19.303505,20.037218,18.187366,0.12
NGC_5822,5881567217742615936,225.04019557288,-55.61882276391,0.8501,-7.524,-5.448,19.04491,19.502754,17.996996,0.14
NGC_5822,5881607624814109824,225.90493457452,-55.06931884814,0.8383,-7.009,-5.614,20.210236,20.159622,18.938324,0.09
NGC_5822,5881678990039654656,225.36026743864,-54.66374139638,1.2116,-7.295,-5.552,9.373776,10.051317,8.57771,1.0
NGC_5822,5881609274080689792,225.59368033285,-55.11989905113,0.7664,-7.193,-5.377,19.042406,20.048857,17.950829,0.15
NGC_5822,5881678813886578816,225.37816970589,-54.66636652085,1.2165,-7.676,-4.874,19.452236,20.322395,18.290583,0.18
NGC_5822,5881678745176284288,225.39490094773,-54.67711557867,1.4193,-7.633,-5.357,19.837637,20.73733,18.804123,0.15
NGC_5822,5881650982494985600,224.41608547072,-55.12246484831,1.163,-8.076,-5.561,17.91368,18.938675,16.92577,0.45
NGC_5822,5881678440265449088,225.29504539474,-54.70484333288,0.8647,-7.783,-4.755,19.497917,20.31739,18.45089,0.05
NGC_5822,5881650815024475264,224.38527579355,-55.16790669441,0.8795,-7.121,-5.802,19.131067,19.832037,17.991457,0.14
NGC_5822,5881608655605641216,225.85450902589,-55.03396241362,0.8555,-7.601,-6.09,19.480753,20.452019,18.464062,0.05
NGC_5822,5881678337187976192,225.28355379508,-54.71902871774,1.1733,-7.59,-6.202,20.355686,20.885958,19.062704,0.05
NGC_5822,5881568248534925696,224.9743226951,-55.58906148632,0.808,-7.684,-5.239,19.257303,19.91334,18.05505,0.2
NGC_5822,5881650505814364288,224.26759261506,-55.11957340956,0.8794,-7.25,-4.858,19.383686,19.801817,18.162004,0.05
NGC_5822,5881567973657942656,225.06907053057,-55.56745519455,1.1045,-7.224,-5.175,19.97657,21.450317,18.84385,0.11
NGC_5822,5881567836218163328,225.04014568897,-55.58733495917,0.7554,-7.235,-5.71,18.527287,19.205093,17.51648,0.08
NGC_5822,5881608071491492480,225.7780109043,-55.10398966418,1.3436,-6.634,-5.406,20.269846,20.732037,18.96246,0.06
NGC_5822,5881567767498847232,225.09949028755,-55.57165207935,1.0077,-7.543,-5.005,19.413874,20.288084,18.333963,0.16
NGC_5822,5881567664419485696,225.09365274533,-55.5933299338,0.8887,-7.267,-4.881,19.527105,20.374378,18.392616,0.09
NGC_5822,5881649818591073024,224.19564367564,-55.19575435324,1.1081,-7.822,-6.235,19.579931,20.49001,18.322659,0.06
NGC_5822,5881577010328408448,225.2114797397,-55.40717938681,1.2269,-7.684,-5.849,16.297575,16.92223,15.512806,1.0
NGC_5822,5881647241608692480,224.71068666413,-55.05009378597,1.2127,-7.431,-4.314,20.135048,21.12881,18.879784,0.07
NGC_5822,5881687476895508096,224.87382501835,-54.68489052308,1.1708,-6.931,-5.135,19.86455,20.567053,18.675762,0.1
NGC_5822,5881659473706800384,224.66090102676,-54.97888068417,1.1829,-7.381,-6.144,12.149685,12.39643,11.750871,0.7
NGC_5822,5881680811105830656,225.13316900087,-54.69140786561,1.2204,-7.763,-6.165,15.565362,16.0926,14.876811,0.81
NGC_5822,5881681292124432768,225.11466749848,-54.64782972827,1.1805,-6.78,-5.678,19.66387,20.62635,18.669552,0.05
NGC_5822,5881681326483553920,225.23944351602,-54.70760259929,0.9475,-8.205,-4.744,19.652773,20.056292,18.38225,0.08
NGC_5822,5881571443992023040,225.34689091619,-55.56798490682,1.628,-7.353,-5.344,19.960436,20.798174,18.626898,0.08
NGC_5822,5881612190342982784,225.68635142729,-55.0316504232,1.1881,-7.819,-5.619,12.566382,12.794354,12.190967,1.0
NGC_5822,5881571547074279424,225.401229777,-55.5355068875,1.3423,-8.109,-5.7,20.30096,21.01186,18.994265,0.06
NGC_5822,5881681567003610880,225.26512973931,-54.66288049746,1.2137,-6.964,-5.374,20.216228,20.855389,19.045649,0.1
NGC_5822,5881611232586006912,225.68665233582,-55.07056710701,0.6938,-7.072,-4.999,19.765814,19.967642,18.659067,0.05
NGC_5822,5881681601361689088,225.21547612833,-54.68626500968,0.6926,-6.655,-5.201,19.982082,20.42914,18.875494,0.07
NGC_5822,5881571714575243648,225.31175426693,-55.54622571446,0.8196,-7.588,-5.091,19.001123,20.252342,17.918623,0.11
NGC_5822,5881612606975880192,225.72220500028,-55.00433622683,1.0788,-8.238,-5.011,19.816422,20.881693,18.482193,0.07
NGC_5822,5881654422796545664,224.18141627142,-55.08860811041,1.4269,-7.81,-5.172,19.626312,20.323402,18.349989,0.23
NGC_5822,5881682013678743552,225.33046234537,-54.63772547303,0.8226,-7.114,-5.576,18.99367,19.953604,18.03209,0.15
