RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
122.75347007726,-12.79952796606,5727491450755748864,0.0165,0.0142,0.7527,0.0217,2.452,-2.386,0.027,-0.567,0.023,31,1.579,,0.97,14.531764,14.812619,14.091667,0.720952,27.84,-31.97029666126,122.75348094983,-12.79952544822,0.795034,0.16544827926275205,1,0.7209520000000005,0.9719225764274597,0.9729981422424316,9.155874431598932e-05,0.9729483127593994,0.9599999785423279,0.9729804396629333,0.9729308485984802,0.9729981422424316,0.0
122.76683757429,-12.80146625566,5727491450756093312,0.0162,0.0136,0.7804,0.0212,2.356,-2.308,0.027,-0.474,0.022,31,1.591,,0.979,14.302538,14.558868,13.892456,0.666412,23.02,-31.96886407925,122.76684809294,-12.80146414869,0.822748,0.18500036978121587,1,0.6664120000000011,0.9650353193283081,0.9663538932800293,0.00011110732157249004,0.9663093090057373,0.9599999785423279,0.9663538932800293,0.9663094282150269,0.9663538932800293,0.0
122.77489227593,-12.78273117319,5727491480814900480,0.0178,0.0153,0.7584,0.0233,2.329,-2.253,0.027,-0.59,0.024,31,1.574,,1.044,14.711142,14.999743,14.261249,0.738495,,-31.94874897762,122.77490254404,-12.78272855124,0.800782,0.20830508278752696,1,0.7384940000000011,0.956478476524353,0.9575369358062744,0.00013349606888368726,0.9574611186981201,0.9399999976158142,0.9575146436691284,0.9574453234672546,0.9575369358062744,0.0
122.73328337685,-12.78633718096,5727491622554445952,0.0161,0.0145,0.7489,0.0213,2.346,-2.288,0.023,-0.519,0.023,31,1.585,,1.011,14.500901,14.764921,14.067036,0.697886,34.62,-31.96252949481,122.73329380541,-12.78633487631,0.791288,0.1458757998543514,1,0.6978849999999994,0.9784639477729797,0.9789450764656067,4.596557482727803e-05,0.9789203405380249,0.9599999785423279,0.9789450764656067,0.9789105653762817,0.9789450764656067,0.0
122.71767384329,-12.77252280141,5727491691273925888,0.0109,0.0111,0.7467,0.0136,2.385,-2.291,0.015,-0.666,0.016,31,1.645,,1.029,13.1427,13.30208,12.869156,0.432924,,-31.95302457528,122.7176842821,-12.77251984222,0.7891250000000001,0.14108252058054907,1,0.43292399999999986,0.9683193564414978,0.9802924990653992,0.0009304643026553094,0.9798210859298706,0.9800000190734863,0.9800875782966614,0.9798690676689148,0.9802389740943909,0.0
122.74029590889,-12.77893829741,5727491725633655680,0.0108,0.0099,0.752,0.0138,2.485,-2.441,0.015,-0.465,0.015,31,1.602,,0.91,13.276703,13.512925,12.891275,0.62165,37.21,-31.95363848994,122.74030703286,-12.77893623268,0.793934,0.16220401477714547,1,0.6216499999999989,0.9474695324897766,0.9740329384803772,0.001187673071399331,0.9737115502357483,0.9599999785423279,0.9740329384803772,0.9737345576286316,0.9740329384803772,0.0
122.72535349058,-12.77103265083,5727491790051833216,0.0133,0.0127,0.745,0.0179,2.707,-2.636,0.019,-0.618,0.021,31,1.696,,0.997,12.038286,12.114086,11.90189,0.212196,27.62,-31.94968508884,122.72536550182,-12.77102990383,0.793795,0.1516449171346362,1,0.2121960000000005,0.9772661924362183,0.9772661924362183,1.1102230246251565e-16,0.9772661924362183,0.9599999785423279,0.9772661924362183,0.9772661924362183,0.9772661924362183,0.0
122.72468711857,-12.76367169278,5727491794353134464,0.0352,0.034,0.7015,0.0469,2.345,-2.287,0.053,-0.517,0.063,31,1.5,,0.981,16.307985,16.770271,15.706479,1.063792,,-31.9427291254,122.72469753956,-12.76366939398,0.734128,0.15964367592738676,1,1.0637920000000012,0.9482505917549133,0.9748359322547913,0.000681305187754333,0.9746933579444885,0.9599999785423279,0.9748359322547913,0.9747077226638794,0.9748359322547913,0.0
122.73137997779,-12.77462392013,5727491794353135104,0.0201,0.0185,0.8143,0.0263,2.374,-2.221,0.028,-0.836,0.029,31,1.557,,1.104,14.968035,15.286748,14.473029,0.813719,,-31.95166942017,122.73139010127,-12.77462020402,0.856639,0.1549701314131706,1,0.813718999999999,0.976270318031311,0.976270318031311,0.0,0.976270318031311,0.9599999785423279,0.976270318031311,0.976270318031311,0.976270318031311,0.0
122.79163233014,-12.77894315866,5727491858771311232,0.0146,0.013,0.7245,0.0201,2.406,-2.356,0.023,-0.49,0.02,31,1.682,,1.008,11.915435,12.013841,11.733265,0.280576,26.63,-31.94094131984,122.79164306643,-12.7789409817,0.77598,0.23576980355190486,1,0.28057599999999994,0.9394130706787109,0.9459293484687805,0.0004120931844227016,0.9456547498703003,0.9399999976158142,0.9457477331161499,0.9455207586288452,0.9459293484687805,0.0
122.77000502442,-12.7657864162,5727491931792072064,0.046,0.0478,0.8181,0.0611,2.557,-2.493,0.063,-0.568,0.074,31,1.471,,0.999,16.828337,17.366323,16.166523,1.199801,,-31.9335681419,122.77001638437,-12.76578389265,0.849063,0.21462153486318933,1,1.1997999999999998,0.9545698761940002,0.954982340335846,1.7745409422786906e-05,0.9549807906150818,0.9399999976158142,0.954982340335846,0.954982340335846,0.954982340335846,0.0
122.79607131773,-12.75839366091,5727491996210260992,0.0129,0.0111,0.7852,0.0171,2.383,-2.349,0.018,-0.399,0.018,31,1.664,,0.984,12.819988,12.948959,12.599079,0.34988,,-31.91996598292,122.79608202323,-12.75839188849,0.819554,0.2573628730243064,1,0.34988000000000063,0.9103865027427673,0.9359102845191956,0.003927124198526144,0.9340466856956482,0.9200000166893005,0.9353823065757751,0.9342942833900452,0.9358025789260864,0.0
122.802099353,-12.76453296242,5727491996210261888,0.0107,0.0097,0.7586,0.0141,2.519,-2.422,0.016,-0.693,0.014,31,1.643,,0.92,13.051265,13.216588,12.771658,0.44493,,-31.92441163909,122.80211038911,-12.76452988353,0.798497,0.2612533842701228,1,0.4449299999999994,0.8362272381782532,0.9340237975120544,0.008750696666538715,0.9324741959571838,0.9200000166893005,0.9340237975120544,0.9337896108627319,0.9340237975120544,0.0
122.76505813466,-12.74919271456,5727492172310238464,0.0114,0.0103,0.7825,0.0149,2.338,-2.243,0.016,-0.66,0.016,31,1.612,,0.905,13.634524,13.852123,13.276869,0.575254,,-31.91874102135,122.76506835498,-12.74918977957,0.824755,0.22417672244252207,1,0.575254000000001,0.9444355964660645,0.9509866833686829,0.0002998887503053993,0.9508273005485535,0.9399999976158142,0.9509347677230835,0.9507789611816406,0.9509866833686829,0.0
122.7629059229,-12.75135222204,5727492172310240256,0.0203,0.0189,0.7363,0.0275,2.263,-2.184,0.028,-0.591,0.029,31,1.556,,0.994,15.101833,15.430919,14.609256,0.821663,,-31.9213623049,122.76291587717,-12.75134959407,0.7787109999999999,0.21919254837757243,1,0.8216629999999991,0.9488832950592041,0.9530905485153198,0.0006309347227215767,0.9526038765907288,0.9399999976158142,0.9528727531433105,0.9523587822914124,0.9530385136604309,0.0
122.7510733509,-12.75166151017,5727492206669982464,0.0261,0.0244,0.774,0.0356,2.211,-2.065,0.037,-0.79,0.039,31,1.517,,1.065,15.645676,16.042656,15.051257,0.991399,,-31.92458797921,122.75108276186,-12.75165800063,0.816331,0.20424350181321294,1,0.9913990000000013,0.9574865698814392,0.9591426849365234,0.00013560937077272683,0.9591237306594849,0.9399999976158142,0.9591426849365234,0.9591426849365234,0.9591426849365234,0.0
122.77970374313,-12.72069990941,5727492378468658688,0.0179,0.0165,0.7444,0.0265,2.301,-2.263,0.028,-0.416,0.027,31,1.569,,1.003,14.862205,15.161663,14.403378,0.758285,,-31.88755670023,122.77971405476,-12.72069806226,0.786821,0.2734766669378892,1,0.7582850000000008,0.9272263646125793,0.9279388189315796,5.7830216974252835e-05,0.9279223680496216,0.9200000166893005,0.9279388189315796,0.9279388189315796,0.9279388189315796,0.0
122.61971392588,-12.85102588697,5727492447188238080,0.0135,0.0103,0.7542,0.0185,2.362,-2.271,0.021,-0.65,0.015,31,1.591,,1.001,14.272205,14.528449,13.863458,0.664991,45.57,-32.05315494266,122.61972427926,-12.85102299602,0.796517,0.068379771106348,1,0.6649910000000006,0.9939769506454468,0.9953351020812988,9.392498759552836e-05,0.9952892065048218,0.9800000190734863,0.9953351020812988,0.9952755570411682,0.9953351020812988,0.0
122.61831387613,-12.85531670894,5727492447188240384,0.0715,0.0567,0.8441,0.099,2.463,-2.399,0.121,-0.556,0.088,31,1.412,,0.95,17.693619,18.396315,16.87736,1.518955,,-32.05765150414,122.61832481316,-12.8553142385,0.871845,0.07362730614444911,1,1.5189550000000018,0.9944714903831482,0.9945936799049377,8.345621608896181e-06,0.9945926666259766,0.9800000190734863,0.9945936799049377,0.9945936799049377,0.9945936799049377,0.0
122.5945100812,-12.84234818523,5727492477246609792,0.0226,0.0154,0.8206,0.0301,2.461,-2.409,0.035,-0.5,0.023,31,1.541,,1.107,15.016351,15.37116,14.482264,0.888896,,-32.05097392125,122.59452106369,-12.84234596192,0.862777,0.10410524639107285,1,0.888895999999999,0.9878708124160767,0.9892206192016602,0.00012633325241040438,0.9891707897186279,0.9800000190734863,0.9892206192016602,0.9891688823699951,0.9892206192016602,0.0
122.59591287081,-12.84536298643,5727492477246610688,0.0098,0.007,0.795,0.0133,2.367,-2.328,0.016,-0.432,0.01,31,1.487,,0.924,10.646136,11.129436,10.002418,1.127017,29.93,-32.0535449982,122.59592348091,-12.84536106797,0.8215020000000001,0.10265320879053144,1,1.1270179999999996,0.9895176291465759,0.9895176291465759,3.3306690738754696e-16,0.9895176291465759,0.9800000190734863,0.9895176291465759,0.9895176291465759,0.9895176291465759,0.0
122.64371992191,-12.82684709208,5727492580325822464,0.01,0.0077,0.7328,0.014,2.32,-2.246,0.016,-0.579,0.011,31,1.593,,0.986,13.249758,13.502193,12.842932,0.659262,36.82,-32.02384049612,122.64373016038,-12.82684451753,0.774591,0.026088987512005984,1,0.6592610000000008,0.994908332824707,0.9993196129798889,0.0002878927334677428,0.9991106986999512,0.9800000190734863,0.9991835355758667,0.9990289807319641,0.9993196129798889,0.0
122.63525197544,-12.82725916298,5727492580328694656,0.0607,0.0541,0.8424,0.0915,2.257,-2.229,0.089,-0.358,0.082,31,1.429,,1.002,17.494537,18.158585,16.727715,1.43087,,-32.02632851152,122.63526213343,-12.8272575713,0.8711650000000001,0.038636207513431914,1,1.4308699999999988,0.9984457492828369,0.9985083341598511,3.464937435637694e-06,0.9985080361366272,0.9800000190734863,0.9985083341598511,0.9985083341598511,0.9985083341598511,0.0
122.63706581707,-12.82666729305,5727492584627175424,0.0137,0.0111,0.7917,0.021,2.322,-2.208,0.02,-0.718,0.016,31,1.592,,1.004,14.247177,14.500804,13.841543,0.659261,22.48,-32.025308397,122.63707588291,-12.82666410231,0.83402,0.03614775953824992,1,0.6592610000000008,0.9975902438163757,0.9986941814422607,9.62440826697275e-05,0.998672366142273,0.9800000190734863,0.9986941814422607,0.9986941814422607,0.9986941814422607,0.0
122.64418888602,-12.83307354847,5727492584628779136,0.1487,0.123,0.8574,0.2366,2.368,-2.316,0.318,-0.497,0.269,95,,1.323,1.04,18.52121,18.003231,16.824062,1.179169,,-32.02974851428,122.64419944098,-12.83307134009,0.886044,0.022496562183226813,1,1.1791689999999981,0.9994940161705017,0.9994940161705017,1.1102230246251565e-16,0.9994940161705017,0.9800000190734863,0.9994940161705017,0.9994940161705017,0.9994940161705017,0.0
122.61194745967,-12.82467856585,5727492618986926208,0.015,0.012,0.7445,0.0221,2.349,-2.288,0.022,-0.531,0.017,31,1.577,,1.009,14.649093,14.936872,14.203752,0.73312,,-32.02957964077,122.61195789078,-12.82467620702,0.786868,0.07643365432266976,1,0.7331199999999995,0.9936863780021667,0.9941749572753906,4.668068140745163e-05,0.9941498041152954,0.9800000190734863,0.9941749572753906,0.9941398501396179,0.9941749572753906,0.0
122.62410906435,-12.81493789643,5727492653346654976,0.0192,0.0161,0.7204,0.0269,2.224,-2.158,0.028,-0.538,0.024,31,1.558,,1.07,15.190395,15.501172,14.687197,0.813975,,-32.01715662119,122.62411890176,-12.81493550534,0.76287,0.06358218219345435,1,0.813975000000001,0.9891045093536377,0.9959654808044434,0.0008700050530023873,0.9953228235244751,0.9800000190734863,0.9956603646278381,0.9950554966926575,0.9958850145339966,0.0
122.59155328854,-12.83424768191,5727492687706415616,0.0114,0.0088,0.7449,0.0152,2.292,-2.216,0.017,-0.584,0.013,31,1.612,,1.006,13.674974,13.888876,13.312593,0.576283,30.45,-32.04386529162,122.59156339035,-12.83424508497,0.787155,0.10797860335994734,1,0.5762830000000001,0.9861798286437988,0.9884083271026611,0.00016864272765815258,0.9883041381835938,0.9800000190734863,0.9884083271026611,0.9882466197013855,0.9884083271026611,0.0
122.59050390686,-12.81372847018,5727492786484251136,0.011,0.0087,0.7423,0.0152,2.428,-2.381,0.016,-0.474,0.013,31,1.663,,0.995,12.040116,12.167095,11.817176,0.349919,34.89,-32.02427087388,122.59051476115,-12.81372636377,0.786631,0.11477302418466666,1,0.34991899999999987,0.9599987864494324,0.9869135618209839,0.0022504646331071854,0.9860708713531494,0.9800000190734863,0.986535906791687,0.9862678647041321,0.9867072105407715,0.0
122.58495097533,-12.81434671702,5727492790785627520,0.0224,0.018,0.7538,0.0309,2.324,-2.282,0.032,-0.44,0.026,31,1.532,,0.933,15.600371,15.978152,15.059583,0.91857,,-32.02623731042,122.58496137541,-12.81434475936,0.796241,0.1231475982017128,1,0.9185689999999997,0.9844310879707336,0.9849491119384766,3.865274629788473e-05,0.9849344491958618,0.9800000190734863,0.9849491119384766,0.9849491119384766,0.9849491119384766,0.0
122.60558713898,-12.81629622853,5727492825145356928,0.011,0.0089,0.7439,0.0154,2.538,-2.5,0.016,-0.433,0.013,31,1.646,,1.018,12.839299,12.996744,12.573919,0.422825,,-32.02303774426,122.60559853625,-12.8162943063,0.776617,0.09014142745082522,1,0.42282499999999956,0.9648565053939819,0.9919074177742004,0.0019258485408499837,0.9914152026176453,0.9800000190734863,0.9919074177742004,0.9919074177742004,0.9919074177742004,0.0
122.6235019937,-12.81182490008,5727492859505084032,0.0153,0.0125,0.775,0.0216,2.426,-2.356,0.022,-0.582,0.019,31,1.574,,1.001,14.727469,15.017489,14.275497,0.741991,,-32.01429455121,122.62351273039,-12.81182231346,0.81738,0.06714880863050944,1,0.7419919999999998,0.9941428303718567,0.9955011606216431,9.296432108385488e-05,0.9954512119293213,0.9800000190734863,0.9954875707626343,0.9954372644424438,0.9955011606216431,0.0
122.59947746175,-12.80696239835,5727492893864833536,0.0439,0.0379,0.7869,0.0634,2.425,-2.363,0.064,-0.546,0.058,31,1.457,,0.991,17.00672,17.5738,16.306969,1.26683,,-32.01551300678,122.59948823006,-12.80695997042,0.8172320000000001,0.10524156920792792,1,1.2668309999999998,0.9886477589607239,0.9889853000640869,3.829453999060206e-05,0.988972544670105,0.9800000190734863,0.9889853000640869,0.9889853000640869,0.9889853000640869,0.0
122.61185044793,-12.80293148867,5727492928224564352,0.0144,0.012,0.7583,0.0199,2.412,-2.292,0.021,-0.751,0.017,31,1.577,,1.014,14.605737,14.889394,14.161283,0.72811,,-32.00856311513,122.61186089448,-12.80292815197,0.800647,0.09113785479625335,1,0.7281110000000002,0.9913488030433655,0.9917283058166504,3.0522038287017494e-05,0.9917207956314087,0.9800000190734863,0.9917283058166504,0.9917283058166504,0.9917283058166504,0.0
122.64966247511,-12.81828361441,5727492962580743680,0.0111,0.0087,0.7502,0.0154,2.298,-2.227,0.016,-0.566,0.013,31,1.614,,0.961,13.771481,13.972275,13.397046,0.575229,29.74,-32.01408934607,122.64967262598,-12.81828109736,0.792535,0.029490740392858605,1,0.5752290000000002,0.9977673292160034,0.9991306662559509,0.00015273164899554104,0.9990240335464478,0.9800000190734863,0.9990881681442261,0.9989607334136963,0.9991306662559509,0.0
122.65404849102,-12.81539584898,5727492962584286464,0.0242,0.0204,0.7398,0.0357,2.533,-2.473,0.035,-0.548,0.03,31,1.532,,1.005,15.74103,16.121748,15.198294,0.923454,,-32.01021315858,122.65405976182,-12.8153934139,0.782329,0.03166489175394044,1,0.9234539999999996,0.9967454671859741,0.9989978075027466,0.0002139400749001652,0.9989096522331238,0.9800000190734863,0.9989978075027466,0.9989022612571716,0.9989978075027466,0.0
122.65001883255,-12.81706952112,5727492962584289024,0.0163,0.013,0.6998,0.0244,2.509,-2.495,0.025,-0.267,0.019,31,1.697,,1.093,11.264153,11.333643,11.130486,0.203157,24.45,-32.01282683725,122.65003020445,-12.81706833558,0.745033,0.031055563295779017,1,0.20315700000000092,0.9986950159072876,0.9990360140800476,2.02270475710975e-05,0.9990347027778625,0.9800000190734863,0.9990360140800476,0.9990360140800476,0.9990360140800476,0.0
122.65616969385,-12.81017222809,5727492996944022400,0.0094,0.0076,0.7771,0.0131,2.444,-2.419,0.013,-0.351,0.011,31,1.67,,0.895,12.344398,12.45992,12.135547,0.324373,,-32.00463610225,122.65618071816,-12.81017066828,0.815406,0.03982418809914239,1,0.3243729999999996,0.9915374517440796,0.9984152913093567,0.0005982409347780049,0.99821537733078,0.9800000190734863,0.9984152913093567,0.9984152913093567,0.9984152913093567,0.0
122.6435780881,-12.80706354215,5727493031303765632,0.0122,0.0097,0.7651,0.0172,2.142,-2.125,0.018,-0.268,0.014,31,1.693,,0.943,11.728838,11.806681,11.578536,0.228145,29.52,-32.0047358393,122.6435877749,-12.80706235049,0.820657,0.050643719286921206,1,0.2281449999999996,0.9974384903907776,0.9974384903907776,1.1102230246251565e-16,0.9974384903907776,0.9800000190734863,0.9974384903907776,0.9974384903907776,0.9974384903907776,0.0
122.64284779767,-12.79638195854,5727493065663500928,0.0144,0.0112,0.7436,0.0198,2.442,-2.373,0.02,-0.579,0.016,31,1.586,,1.011,14.42929,14.69714,14.006626,0.690514,25.73,-31.99458196469,122.6428586107,-12.79637938657,0.785954,0.06735912987093051,1,0.6905139999999985,0.9886154532432556,0.9954730272293091,0.00017675486742518842,0.9954069256782532,0.9800000190734863,0.9954577684402466,0.9953926205635071,0.9954730272293091,0.0
122.65579673835,-12.78934154993,5727493168742708352,0.0154,0.0128,0.7471,0.022,2.398,-2.315,0.022,-0.625,0.019,31,1.578,,1.022,14.661699,14.946799,14.21875,0.728049,,-31.98457561115,122.65580728743,-12.78933877055,0.789493,0.07451682931899568,1,0.7280490000000004,0.9939739108085632,0.9944626092910767,5.9074187447549775e-05,0.994429886341095,0.9800000190734863,0.9944626092910767,0.9944128394126892,0.9944626092910767,0.0
122.63558123789,-12.79791808543,5727493237462197632,0.0155,0.0127,0.7362,0.022,2.153,-2.134,0.023,-0.288,0.02,31,1.563,,1.023,14.676825,14.993279,14.201497,0.791782,,-31.99786069213,122.63559096184,-12.7979168051,0.77843,0.07031230690271083,1,0.7917819999999995,0.995068371295929,0.995068371295929,0.0,0.995068371295929,0.9800000190734863,0.995068371295929,0.995068371295929,0.995068371295929,0.0
122.63468350022,-12.79986086348,5727493237462198912,0.0366,0.0306,0.7388,0.0518,2.213,-2.174,0.052,-0.415,0.047,31,1.487,,0.984,16.559109,17.05488,15.924842,1.130038,,-31.99996173028,122.63469340698,-12.79985902053,0.770642,0.06836148824619537,1,1.1300380000000008,0.9939794540405273,0.9953376054763794,6.266961281653494e-05,0.995330274105072,0.9800000190734863,0.9953376054763794,0.9953376054763794,0.9953376054763794,0.0
122.64412502877,-12.78685362294,5727493267520584832,0.0129,0.01,0.7187,0.018,2.246,-2.182,0.018,-0.533,0.015,31,1.59,,1.0,14.191111,14.452887,13.776566,0.67632,32.88,-31.98504847954,122.64413497429,-12.78685125284,0.760972,0.08174878853848831,1,0.6763209999999997,0.9889545440673828,0.9933394193649292,0.0003385445161256939,0.9932435154914856,0.9800000190734863,0.9933394193649292,0.9933394193649292,0.9933394193649292,0.0
122.63217278678,-12.77436586066,5727493340541406336,0.0101,0.0078,0.7376,0.0137,2.417,-2.339,0.014,-0.611,0.011,31,1.633,,0.963,13.366067,13.54775,13.062191,0.485559,18.72,-31.97591479123,122.63218344598,-12.77436314508,0.7799750000000001,0.10789029082386208,1,0.4855590000000003,0.9763546586036682,0.9884271621704102,0.0008709201938472688,0.987887978553772,0.9800000190734863,0.9881078004837036,0.9878695607185364,0.9882450699806213,0.0
122.63453294253,-12.77996064284,5727493340541407104,0.0093,0.0073,0.7354,0.013,2.446,-2.372,0.014,-0.597,0.01,31,1.647,,0.909,13.055192,13.210648,12.79286,0.417788,,-31.98074566977,122.63454375263,-12.77995798846,0.7755970000000001,0.09780785181971931,1,0.4177880000000016,0.9836560487747192,0.9904792308807373,0.00032810738775879145,0.9901620745658875,0.9800000190734863,0.9902308583259583,0.9900513887405396,0.9903614521026611,0.0
122.65104977478,-12.78757703651,5727493374901139712,0.0247,0.0203,0.729,0.0358,2.368,-2.257,0.036,-0.718,0.03,31,1.525,,0.978,15.842573,16.233849,15.278486,0.955362,,-31.98403987534,122.65106005923,-12.78757384579,0.771525,0.07819175529080491,1,0.9553630000000002,0.9916638135910034,0.993904709815979,0.00014439776714425534,0.9938454627990723,0.9800000190734863,0.993904709815979,0.993904709815979,0.993904709815979,0.0
122.65645492385,-12.77285508382,5727493409260872576,0.0729,0.0658,0.7431,0.1046,2.498,-2.476,0.106,-0.331,0.102,31,1.398,,0.993,17.793242,18.529049,16.942657,1.586391,,-31.96846323639,122.65646620813,-12.77285361162,0.770403,0.10193912667956001,1,1.586392,0.989662230014801,0.989662230014801,2.220446049250313e-16,0.989662230014801,0.9800000190734863,0.989662230014801,0.989662230014801,0.989662230014801,0.0
122.64397560259,-12.76931382814,5727493443620614656,0.0121,0.0097,0.7574,0.0173,2.376,-2.286,0.018,-0.649,0.015,31,1.586,,0.885,14.019979,14.28628,13.597919,0.688361,8.92,-31.96811595012,122.64398602037,-12.76931094331,0.799534,0.11019336665575116,1,0.6883610000000004,0.9857034087181091,0.9879308342933655,0.000125296093756333,0.9878791570663452,0.9800000190734863,0.9879308342933655,0.9878743886947632,0.9879308342933655,0.0
122.63468374968,-12.76861278054,5727493443620917632,0.0095,0.0073,0.779,0.0131,2.313,-2.179,0.014,-0.777,0.011,31,1.486,,0.932,10.865845,11.34937,10.221707,1.127663,29.88,-31.96972945007,122.63469367834,-12.76860932882,0.805623,0.11537916146468581,1,1.127663,0.9598649144172668,0.9867758750915527,0.0012451030779629946,0.9867169260978699,0.9800000190734863,0.9867758750915527,0.9867758750915527,0.9867758750915527,0.0
122.65994483132,-12.75868692681,5727493477980342016,0.0139,0.0113,0.7698,0.0191,2.446,-2.408,0.02,-0.431,0.017,31,1.68,,0.894,11.322532,11.420462,11.135782,0.284679,22.71,-31.95389490219,122.65995580465,-12.758685013,0.8148390000000001,0.12556158087518082,1,0.2846799999999998,0.9832698106765747,0.9843578934669495,8.943053398979828e-05,0.9843363165855408,0.9800000190734863,0.9843578934669495,0.9843578934669495,0.9843578934669495,0.0
122.58262201397,-12.80836961496,5727493542399145600,0.0491,0.0422,0.7005,0.0725,2.597,-2.522,0.071,-0.619,0.066,95,,1.4581,1.112,17.039646,17.317904,16.192955,1.124948,,-32.02102793605,122.58263351086,-12.80836686185,0.727947,0.12973223338330356,1,1.1249489999999973,0.9833104014396667,0.9833104014396667,4.440892098500626e-16,0.9833104014396667,0.9800000190734863,0.9833104014396667,0.9833104014396667,0.9833104014396667,0.0
122.58320509625,-12.8081078208,5727493546699870720,0.0173,0.0135,0.7682,0.024,2.117,-2.057,0.025,-0.502,0.019,31,1.568,,1.079,14.889043,15.170586,14.399731,0.770855,,-32.02063098487,122.58321447205,-12.80810558909,0.810604,0.12898326194067689,1,0.770855000000001,0.9767258167266846,0.9835009574890137,0.0005994371022097766,0.9833303689956665,0.9800000190734863,0.9835009574890137,0.9835009574890137,0.9835009574890137,0.0
122.57233215855,-12.80012141686,5727493546699873280,0.0174,0.0135,0.6785,0.0252,2.24,-2.135,0.026,-0.678,0.02,31,1.562,,1.053,14.96,15.269735,14.480272,0.789463,,-32.01558187191,122.57234189029,-12.80011840334,0.72088,0.15023655252581863,1,0.7894630000000014,0.9754775166511536,0.9776818156242371,0.00027566394419409335,0.977575957775116,0.9599999785423279,0.9776818156242371,0.9776554107666016,0.9776818156242371,0.0
122.56652501292,-12.80832570885,5727493546700138240,0.0177,0.0134,0.7707,0.0252,2.191,-2.134,0.028,-0.497,0.02,31,1.526,,1.016,15.04676,15.432613,14.489431,0.943182,,-32.0249503566,122.56653473792,-12.80832350034,0.812736,0.15469314700720116,1,0.9431820000000002,0.9696282148361206,0.9763540625572205,0.0007944926619529724,0.975938081741333,0.9599999785423279,0.9762898683547974,0.9758742451667786,0.9763540625572205,0.0
122.57800053992,-12.79352535449,5727493718498559872,0.0096,0.0076,0.7583,0.013,2.319,-2.241,0.014,-0.594,0.012,31,1.633,,1.011,13.309762,13.488889,13.00381,0.485079,30.44,-32.00780355441,122.578010755,-12.79352271496,0.8006409999999999,0.14647064508744773,1,0.4850790000000007,0.9744542241096497,0.9787748456001282,0.00032637096592225134,0.9785131812095642,0.9599999785423279,0.9785944819450378,0.9784214496612549,0.978729784488678,0.0
122.59187662497,-12.78155144197,5727493752858288768,0.0416,0.0352,0.7022,0.0594,2.297,-2.242,0.062,-0.498,0.056,31,1.469,,0.994,16.88496,17.418503,16.215376,1.203127,,-31.99279970429,122.59188684404,-12.7815492278,0.732985,0.13852683542647967,1,1.203127000000002,0.9804398417472839,0.9809932708740234,4.721641744254157e-05,0.9809773564338684,0.9800000190734863,0.9809932708740234,0.9809932708740234,0.9809932708740234,0.0
122.60943479639,-12.78284174547,5727494062096208768,0.0682,0.0604,0.797,0.1028,2.494,-2.417,0.101,-0.615,0.094,31,1.408,,0.993,17.732492,18.45644,16.927654,1.528786,,-31.98972129359,122.60944580973,-12.782839014,0.8245600000000001,0.11618744592146997,1,1.5287860000000002,0.9862136840820312,0.9865911602973938,1.6114940081024542e-05,0.9865896701812744,0.9800000190734863,0.9865911602973938,0.9865911602973938,0.9865911602973938,0.0
122.61379359881,-12.7738280629,5727494092155040384,0.048,0.0424,0.7765,0.0702,2.327,-2.29,0.068,-0.415,0.064,31,1.46,,1.053,17.006247,17.571436,16.312002,1.259434,,-31.97992587101,122.61380403425,-12.77382621774,0.8068639999999999,0.12336587746267685,1,1.2594339999999988,0.984757125377655,0.9848960638046265,1.01770574474358e-05,0.9848946928977966,0.9800000190734863,0.9848960638046265,0.9848960638046265,0.9848960638046265,0.0
122.619093118,-12.76912491352,5727494096455654912,0.0126,0.0099,0.7348,0.0169,2.374,-2.3,0.018,-0.59,0.015,31,1.595,,0.983,14.107528,14.357325,13.705994,0.651331,23.69,-31.97406906887,122.6191035984,-12.76912229116,0.777089,0.12525755700082294,1,0.651330999999999,0.9827331900596619,0.9844329953193665,0.00013511771976482123,0.9843435883522034,0.9800000190734863,0.9843941926956177,0.9843035340309143,0.9844329953193665,0.0
122.60979640715,-12.76425111104,5727494165175135360,0.0412,0.0355,0.8191,0.0585,2.565,-2.527,0.058,-0.444,0.052,31,1.459,,1.116,16.72528,17.287949,16.025478,1.26247,,-31.97164501308,122.6098079217,-12.76424913984,0.850226,0.140183001169815,1,1.2624710000000015,0.9804568886756897,0.9805405735969543,2.258306267322041e-06,0.9805405139923096,0.9800000190734863,0.9805405735969543,0.9805405735969543,0.9805405735969543,0.0
122.60266128223,-12.76402814581,5727494165175137408,0.0228,0.0183,0.7976,0.0313,2.307,-2.275,0.032,-0.383,0.026,31,1.528,,1.011,15.638226,16.025198,15.084072,0.941126,,-31.97318761552,122.60267164765,-12.76402644181,0.840031,0.1472728350408646,1,0.9411259999999988,0.9781215786933899,0.9785442352294922,3.520615791785531e-05,0.9785350561141968,0.9599999785423279,0.9785442352294922,0.9785442352294922,0.9785442352294922,0.0
