GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb
5726690353453050624,123.00668597197,-13.26424187826,0.7351,-2.304,-0.378,16.076015,16.50683,15.49787,NGC_2539,1.0
5726689322660960000,122.87124261429,-13.29965234995,0.8412,-2.222,-0.663,17.678974,18.375671,16.890953,NGC_2539,0.93
5726689180924545536,122.83147457685,-13.2980654408,0.8792,-2.519,-1.201,18.145836,18.966942,17.121376,NGC_2539,0.05
5726687398515250176,122.67191220868,-13.27746415418,0.8045,-2.297,-0.43,17.6765,18.390905,16.882742,NGC_2539,0.97
5726685817967741568,122.6964952097,-13.34452076606,0.8072,-2.299,-0.542,17.24651,17.84964,16.511494,NGC_2539,0.98
5726685229554458112,122.61367238812,-13.35444646116,0.6572,-2.496,-0.405,17.577665,18.265543,16.790585,NGC_2539,0.72
5726685199492043520,122.58516267841,-13.35838792954,1.0097,-1.81,-0.133,19.568127,20.634848,18.507742,NGC_2539,0.08
5727747052849211136,121.90862427672,-12.29574824626,0.7153,-2.297,-0.653,15.02397,15.344985,14.543816,NGC_2539,1.0
5726684512297748608,122.59083199622,-13.3903477136,0.7817,-2.211,-0.524,11.930988,12.001231,11.799554,NGC_2539,1.0
5726684301841340544,122.58218485077,-13.41970343523,0.6143,-2.325,-0.481,18.16962,18.698996,17.493038,NGC_2539,0.18
5726684271779588736,122.56110691091,-13.42478775587,0.7642,-2.225,-0.461,16.478354,16.935442,15.857834,NGC_2539,1.0
5727746052116095360,121.95997209262,-12.32711733331,0.8121,-2.61,-0.541,12.454536,12.572279,12.245276,NGC_2539,1.0
5726683545929606272,122.59038741673,-13.42867549902,0.5713,-2.455,-0.146,18.649786,19.67392,17.69196,NGC_2539,0.27
5726683515862934912,122.57202878033,-13.44511619537,0.7989,-2.074,-0.863,19.507805,20.771484,18.436228,NGC_2539,0.12
5726683412786118016,122.63028194122,-13.43865884838,0.796,-2.473,-0.739,14.372489,14.6782255,13.904002,NGC_2539,1.0
5727745747179159168,121.91618079187,-12.34173905228,0.7908,-2.201,-0.634,16.693327,17.335243,15.932913,NGC_2539,1.0
5726682381993905024,122.73184830025,-13.39906024329,0.808,-2.419,-0.569,16.782969,17.320848,16.116566,NGC_2539,1.0
5726681900955014272,122.80471706646,-13.38974603583,0.9242,-2.002,-0.38,19.669792,20.631517,18.678905,NGC_2539,0.11
5726680870165439360,122.70471741972,-13.42070267094,0.6883,-2.235,-0.493,17.297874,17.915932,16.553757,NGC_2539,0.95
5726631082904518528,122.84584938584,-13.56577178974,0.8032,-2.529,-0.784,16.720297,17.266388,15.980979,NGC_2539,0.8
5726679491477381504,122.77514461457,-13.47997859179,0.6943,-2.35,-0.4,13.190701,13.337885,12.910949,NGC_2539,1.0
5726630494490632448,122.78752166296,-13.60564560595,1.1561,-1.672,-0.891,19.646238,20.75702,18.579964,NGC_2539,0.05
5727670568068904192,122.70679520785,-12.15378300539,0.7194,-2.597,-0.792,17.207802,17.83117,16.466547,NGC_2539,0.67
5726044733973511808,121.57283692863,-12.69507892991,0.7872,-2.288,-0.53,17.874983,18.70631,16.990517,NGC_2539,0.83
5726042977326513664,121.53632523195,-12.75954049136,1.0286,-1.966,-0.542,18.636215,19.692854,17.674608,NGC_2539,0.08
5727668540844398848,122.62396138404,-12.21938530738,0.7959,-2.268,-0.814,16.806055,17.03731,16.097395,NGC_2539,0.72
5726015528195574144,121.58928323561,-13.09331070101,0.7773,-2.201,-0.411,12.731518,12.869332,12.490633,NGC_2539,1.0
5727665959566833280,122.67852931479,-12.20510853625,0.716,-2.376,-0.585,15.679736,16.07611,15.110518,NGC_2539,1.0
5727665654626355200,122.68148909726,-12.23072800166,0.8077,-2.345,-0.43,18.559309,19.543882,17.664114,NGC_2539,0.58
5727664280236843008,122.66655245625,-12.29387683535,1.1928,-2.227,-0.211,18.657259,19.588434,17.705269,NGC_2539,0.09
5727664933071818624,122.74698051474,-12.2382041217,0.7213,-2.327,-0.62,16.20257,16.640747,15.597906,NGC_2539,1.0
5726027210506450944,121.78955916109,-12.84657983878,0.8245,-2.563,-0.902,12.493526,12.614762,12.279433,NGC_2539,0.33
5726017276241721728,121.63952636265,-13.04246050055,1.067,-2.027,-0.835,18.837812,19.987064,17.817326,NGC_2539,0.07
5726008931125013760,121.31888717327,-13.01728346252,0.65,-2.303,-0.289,16.863314,17.439863,16.140064,NGC_2539,0.2
5726467015152440448,123.70876890737,-13.30539766397,0.7145,-2.255,-0.542,15.0239315,15.347285,14.532504,NGC_2539,1.0
5726630979822814208,122.8402526198,-13.57164240374,0.5179,-2.23,-0.539,19.335175,20.669561,18.2404,NGC_2539,0.18
5726010335574067072,121.62801086961,-13.22290092036,0.4968,-2.309,-0.597,19.546337,20.4332,18.569033,NGC_2539,0.06
5727675584590522880,122.99857504286,-12.03903597204,0.7429,-2.326,-0.584,16.497608,16.970757,15.861212,NGC_2539,0.99
5727676203065832960,122.95232927756,-12.0253438389,0.7594,-2.562,-0.692,15.204581,15.583778,14.655727,NGC_2539,1.0
5727667475692428160,122.7619600208,-12.17066851582,0.7684,-2.344,-0.54,13.687578,13.907603,13.32946,NGC_2539,1.0
5726569132294876160,124.00306439229,-13.13611691441,0.7899,-2.335,-0.494,15.850763,16.226065,15.263086,NGC_2539,1.0
5726623077085369344,123.07321589817,-13.54754609636,0.7084,-2.461,-0.015,18.549467,19.48165,17.672659,NGC_2539,0.08
5727678367727263744,122.75923472174,-12.03688732582,1.3024,-1.961,-0.768,19.544039,20.595833,18.568766,NGC_2539,0.06
5726619018337860608,123.25208662514,-13.58699409598,0.6999,-2.338,-0.238,12.331991,12.44205,12.137307,NGC_2539,0.94
5726618949618545024,123.2283932873,-13.60177187117,1.0303,-2.283,-0.804,18.737463,19.867588,17.689259,NGC_2539,0.17
5726616338278395520,123.01777515446,-13.61977444157,0.6861,-2.121,-0.076,18.603485,19.48276,17.700682,NGC_2539,0.06
5726621079922453376,123.32020983311,-13.52953804222,0.7992,-2.281,-0.358,18.419622,19.368584,17.505417,NGC_2539,0.51
5726615655382132736,123.08322166586,-13.6437235984,0.7478,-2.69,-0.671,18.169168,18.973852,17.342747,NGC_2539,0.19
5727701010796847360,123.06809151758,-11.90108795516,0.7137,-2.462,-0.857,17.749207,18.412254,16.98928,NGC_2539,0.16
5727695440223007360,122.69032182315,-11.87390191149,0.9131,-2.221,-0.131,19.31082,20.387794,18.27729,NGC_2539,0.11
5727269040165717248,124.12665314272,-11.94559499275,0.8652,-2.296,-0.598,15.7516575,16.15619,15.176976,NGC_2539,0.43
5727693997113097216,122.71994078768,-11.85523631829,0.445,-2.404,-0.163,19.457092,20.650997,18.428078,NGC_2539,0.06
5727686029950761984,122.43663294343,-12.07111359559,0.8368,-2.601,-0.613,14.36402,14.6573925,13.891092,NGC_2539,0.74
5727682387818471424,122.55686061712,-12.10318839708,0.8857,-2.488,-0.567,17.228657,17.87668,16.451502,NGC_2539,0.85
5726626199526265600,122.87503623194,-13.66812421835,0.7324,-2.075,-0.386,17.558283,18.16761,16.768515,NGC_2539,0.74
5727679742118907008,122.8656175477,-11.97269139683,0.6424,-2.494,-0.172,16.122349,16.502184,15.576842,NGC_2539,0.05
5726615311784761856,123.0377946004,-13.66659462,0.7689,-2.431,-0.538,17.460289,17.981009,16.775068,NGC_2539,0.89
