GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx_x,e_Plx,RPlx,PM,pmRA_x,e_pmRA,pmDE_x,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag_x,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag_x,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
5725192264563132544,122.34979035221,-13.54064669639,0.7722,-2.234,-0.814,19.555815,20.567095,18.569654,NGC_2539,0.1,Gaia DR3 5725192264563132544,122.34979035221,-13.54064669639,0.0,0.0,101.0,1636148068921376768,5725192264563132544,808634915,0.2138,0.1579,0.7722,0.3312,2.3313,2.378,-2.234,0.301,-0.814,0.215,-0.1224,0.1096,-0.0805,-0.2418,-0.0411,-0.0317,0.4937,0.263,-0.2719,0.1505,599,0,594,5,0.1177,623.04,0.0,0.0,95,false,,1.37,0.0486,-0.107,-0.003,-0.087,0.064,0.125,69,18,0.42526,70,0.008613,91.07,0,0,1.003,0,595,283.54422,0.810619,349.787,19.555815,0.00415,61,81.0176,4.63007,17.4981,20.567095,0.062111,63,296.003,6.31349,46.8843,18.569654,0.023464,1.33,0,1,0,3,0,1.99744,1.01128,0.98616,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,122.34980056582,-13.54064308078,4.832665,3.360527,0.1653,0.0
5725195086362592896,122.48086388747,-13.40858011558,0.7372,-2.286,-0.556,13.472965,13.666136,13.149684,NGC_2539,1.0,Gaia DR3 5725195086362592896,122.48086388747,-13.40858011558,0.0,0.0,106.0,1636148068921376768,5725195086362592896,1720933243,0.0091,0.0076,0.7372,0.0136,54.2918,2.353,-2.286,0.013,-0.556,0.01,-0.1083,-0.0799,0.0342,-0.1009,-0.0652,-0.0641,0.486,0.2744,-0.1789,0.001,601,0,599,2,-0.3909,599.73,0.0,0.0,31,false,1.625,,,,,,,,69,22,0.018658,71,0.03139,55.62,0,0,0.988,1,608,76870.65399,19.1536,4013.39,13.472965,0.002769,64,46661.9,24.4504,1908.43,13.666136,0.002848,63,43579.7,16.9021,2578.36,13.149684,0.003803,1.174,0,3,0,1,0,0.516452,0.193171,0.323281,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999698,7105.0,7082.1,7134.5,4.2213,4.1995,4.2518,-0.2668,-0.2837,-0.25,1187.1956,1152.8538,1218.6906,0.1848,0.1755,0.1961,0.1646,0.1562,0.1748,0.0885,0.084,0.094,MARCS,122.48087433352,-13.40857764501,0.212803,0.16363,0.0082,0.0
5725107915705369984,122.87657346865,-13.86322529768,0.804,-2.29,-0.747,15.7632265,16.162367,15.196784,NGC_2539,0.98,Gaia DR3 5725107915705369984,122.87657346865,-13.86322529768,0.0,0.0,100.0,1636148068921376768,5725107915705369984,193442545,0.0249,0.0203,0.804,0.0383,21.0023,2.409,-2.29,0.041,-0.747,0.03,-0.0773,-4.0E-4,-0.0464,0.0166,-0.1506,-0.0199,0.1065,0.3861,-0.3062,-0.007,422,0,419,3,0.8514,457.63,0.0,1.9754E-15,31,false,1.521,,,,,,,,48,21,0.057629,49,0.02207,26.0,0,0,1.029,0,423,9325.15791,3.9674,2350.45,15.763227,0.002794,42,4682.42,14.6774,319.023,16.162367,0.004401,41,6613.7,12.0798,547.501,15.196784,0.004268,1.211,0,2,0,2,0,0.965583,0.39914,0.566442,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.99999,5179.2,5154.0,5206.4,4.4449,4.4258,4.463,-0.7128,-0.7438,-0.6784,1133.3242,1099.002,1171.5431,0.0333,0.0137,0.0535,0.0271,0.0112,0.0437,0.0146,0.006,0.0236,MARCS,122.87658395165,-13.86322197767,0.654409,0.478973,-0.007,0.0
5725102310768817664,122.71425191868,-13.96093985231,0.5791,-2.576,-0.381,18.77301,19.47569,17.915012,NGC_2539,0.06,Gaia DR3 5725102310768817664,122.71425191868,-13.96093985231,0.0,0.0,98.0,1636148068921376768,5725102310768817664,376702602,0.1319,0.101,0.5791,0.2019,2.8684,2.604,-2.576,0.22,-0.381,0.153,-0.0756,0.0872,0.0016,-0.0807,-0.1619,-0.0045,0.3041,0.2665,-0.26,0.2052,503,0,503,0,0.4006,531.95,0.0,0.0,31,false,1.396,,,,,,,,58,21,0.311383,62,0.01427,60.68,0,0,1.012,0,510,583.099,0.946911,615.791,18.77301,0.003271,54,221.381,7.5812,29.2014,19.47569,0.037286,54,540.945,11.2316,48.1629,17.915012,0.022858,1.307,0,2,0,3,0,1.560678,0.702681,0.857998,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999993,3972.0,3960.9,3982.3,5.0524,5.0169,5.0758,-1.5144,-1.5791,-1.467,663.3687,627.3007,701.5077,0.0056,0.0014,0.0159,0.0041,0.001,0.0116,0.0022,5.0E-4,0.0062,MARCS,122.71426371781,-13.96093815774,3.521325,2.42391,0.2106,0.0
5725099566290660480,122.80869450266,-13.97020190384,0.7715,-2.272,-0.249,10.926827,11.084097,10.635157,NGC_2539,0.64,Gaia DR3 5725099566290660480,122.80869450266,-13.97020190384,0.0,0.0,117.0,1636148068921376768,5725099566290660480,690244715,0.0224,0.018,0.7715,0.0311,24.7938,2.286,-2.272,0.036,-0.249,0.026,-0.3069,0.2049,0.4157,-0.2933,-0.1143,-0.2593,0.5193,0.399,-0.2444,-0.2359,437,437,429,8,4.2452,3624.4,0.221,79.043,95,false,,1.6389,0.0045,-0.128,0.001,0.004,-0.011,0.064,50,20,0.053123,57,0.0361,45.24,1,0,1.149,0,433,802076.62617,350.038,2291.4,10.926827,0.002796,47,503244.0,473.224,1063.44,11.084097,0.002971,47,441668.0,357.111,1236.78,10.635157,0.00388,1.178,0,0,0,0,0,0.44894,0.157269,0.291671,32.98,1.9,1,30,12,16,69.137,-0.38373,0.535748,925.135,35.78,7500.0,4.0,0.5,555,170.3804,23.676,17,10.498218,0.009298,17,,VARIABLE,0.0,0.0,0.999901,,,,,,,,,,,,,,,,,,,,,,,122.80870490774,-13.97020079504,0.560676,0.403652,-0.2219,0.0
5725089322787558144,122.4353758091,-14.03661602051,1.056,-2.215,-0.31,18.530241,19.45805,17.600433,NGC_2539,0.07,Gaia DR3 5725089322787558144,122.4353758091,-14.03661602051,0.0,0.0,96.0,1636148068921376768,5725089322787558144,1234574192,0.1181,0.0843,1.056,0.1658,6.3706,2.236,-2.215,0.189,-0.31,0.118,-0.0701,-0.0533,-0.1906,-0.2758,0.1302,-0.1187,0.5142,0.1497,-0.0162,0.1912,632,0,629,3,0.9868,700.21,0.0,0.0,95,false,,1.3577,0.0251,-0.19,-0.061,0.067,0.142,0.032,72,20,0.266133,75,0.01699,69.03,0,0,1.028,0,634,729.20646,0.902115,808.33,18.530241,0.003065,66,225.008,4.87524,46.1531,19.45805,0.02369,67,722.745,5.08671,142.085,17.600433,0.008525,1.3,0,2,0,1,0,1.857616,0.927809,0.929808,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999992,3732.1,3653.1,3780.4,4.8149,4.6661,4.9469,-0.9266,-1.1694,-0.743,633.1353,575.0057,768.2716,0.2239,0.1257,0.3003,0.1584,0.0885,0.2129,0.0862,0.0481,0.1158,PHOENIX,122.43538595511,-14.03661464461,3.046677,1.839662,0.2102,0.0
5725063797800798464,122.39797843692,-14.32332523665,0.7212,-2.625,-0.415,15.036286,15.37746,14.527885,NGC_2539,0.05,Gaia DR3 5725063797800798464,122.39797843692,-14.32332523665,0.0,0.0,94.0,1636148068921376768,5725063797800798464,1297864502,0.0179,0.0137,0.7212,0.0257,28.0163,2.658,-2.625,0.026,-0.415,0.019,-0.041,-0.0884,-0.0758,-0.2008,0.0635,-0.0924,0.5568,0.1644,-0.1172,0.1382,618,0,616,2,0.4288,650.79,0.0,0.0,31,false,1.548,,,,,,,,70,21,0.035923,72,0.03255,85.82,0,0,1.012,0,625,18215.13003,3.69285,4932.53,15.036286,0.002764,70,9647.91,13.1721,732.448,15.37746,0.003159,70,12246.3,6.60448,1854.24,14.527885,0.003824,1.202,0,0,0,0,0,0.849574,0.341173,0.508401,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999939,5844.6,5818.2,5869.8,4.3546,4.3369,4.3711,-0.3598,-0.3821,-0.3386,1248.0731,1211.9072,1283.2701,0.1538,0.1402,0.1663,0.1289,0.1174,0.1394,0.0692,0.063,0.0749,PHOENIX,122.39799047724,-14.32332339001,0.411204,0.291381,0.1543,0.0
5725041051653845888,121.86031445197,-14.12666410047,0.8881,-1.973,-0.468,18.382652,19.292007,17.430342,NGC_2539,0.08,Gaia DR3 5725041051653845888,121.86031445197,-14.12666410047,0.0,0.0,101.0,1636148068921376768,5725041051653845888,771250526,0.0981,0.0788,0.8881,0.1475,6.0222,2.028,-1.973,0.146,-0.468,0.11,-0.0868,-0.0079,0.086,-0.1042,-0.1223,-0.073,0.4558,0.2623,-0.2851,0.034,595,0,591,4,4.3322,779.27,0.467,2.3067,31,false,1.354,,,,,,,,68,22,0.205017,71,0.01156,39.41,0,0,1.129,0,591,835.38275,1.05239,793.794,18.382652,0.003076,64,262.189,6.4575,40.6022,19.292007,0.026886,64,845.321,7.64808,110.527,17.430342,0.010525,1.326,0,2,0,2,0,1.861666,0.909355,0.952311,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999991,3926.5,3895.5,3996.2,4.8314,4.7184,4.8808,-0.7001,-0.8551,-0.2304,788.5879,711.9541,1003.3853,0.3598,0.3111,0.4239,0.2573,0.2222,0.3035,0.141,0.122,0.1661,MARCS,121.86032349521,-14.12666202264,2.335375,1.726423,0.0424,0.0
5724986076073064064,121.9494729131,-14.35674627202,0.8337,-2.425,-0.668,18.029238,18.87916,17.127401,NGC_2539,0.15,Gaia DR3 5724986076073064064,121.9494729131,-14.35674627202,0.0,0.0,102.0,1636148068921376768,5724986076073064064,1389636045,0.0867,0.0651,0.8337,0.1217,6.8513,2.515,-2.425,0.126,-0.668,0.092,-0.1278,0.2233,0.1685,-0.2431,6.0E-4,-0.1441,0.469,0.2944,-0.2249,-0.0465,557,0,554,3,2.649,669.49,0.334,1.7615,31,false,1.37,,,,,,,,64,22,0.179059,66,0.01178,67.68,0,0,1.08,0,557,1156.78215,1.11902,1033.74,18.029238,0.002949,58,383.489,8.40211,45.642,18.87916,0.023951,58,1117.37,8.25687,135.326,17.127401,0.008869,1.297,0,0,0,1,0,1.751759,0.849922,0.901836,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999962,3731.4,3722.9,3744.6,4.2443,4.2142,4.2793,-1.9754,-2.0044,-1.946,637.4337,609.172,665.038,0.025,0.0083,0.0501,0.0178,0.0059,0.0359,0.0096,0.0032,0.0194,MARCS,121.94948403638,-14.35674330437,2.010594,1.443117,-0.0308,0.0
5724918868422661120,123.00767995338,-13.92776032087,0.8103,-2.426,-0.595,15.580099,15.963792,15.0366955,NGC_2539,1.0,Gaia DR3 5724918868422661120,123.00767995338,-13.92776032087,0.0,0.0,122.0,1636148068921376768,5724918868422661120,1240549841,0.0225,0.021,0.8103,0.0328,24.6854,2.498,-2.426,0.033,-0.595,0.03,-0.1438,0.1364,0.0525,0.0905,0.0415,0.1088,-0.1995,0.3735,-0.1914,-0.1324,368,0,365,3,-1.1019,345.19,0.0,2.1184E-15,31,false,1.532,,,,,,,,43,21,0.048522,47,0.0266,19.55,0,0,0.958,0,381,11038.42721,4.5257,2439.05,15.580099,0.002791,44,5622.12,14.2082,395.696,15.963792,0.003913,46,7664.43,11.0916,691.015,15.036695,0.004093,1.204,0,2,0,2,0,0.927096,0.383693,0.543404,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999924,5513.9,5486.3,5540.8,4.5501,4.5319,4.5664,-0.1878,-0.2188,-0.1584,1054.6213,1028.96,1081.9445,0.1464,0.1279,0.1639,0.1209,0.1055,0.1355,0.0647,0.0564,0.0725,MARCS,123.00769106273,-13.927757678,0.529302,0.490049,-0.1401,0.0
5724914844037025280,123.15377889024,-13.97301115551,0.9022,-2.155,-0.952,17.814386,18.629581,16.944927,NGC_2539,0.08,Gaia DR3 5724914844037025280,123.15377889024,-13.97301115551,0.0,0.0,132.0,1636148068921376768,5724914844037025280,180831108,0.0705,0.0692,0.9022,0.0988,9.1285,2.356,-2.155,0.104,-0.952,0.104,-0.2037,-0.0134,-0.1453,0.1312,0.0313,0.117,-0.2926,0.2531,-0.124,-0.1312,398,0,397,1,-0.318,400.1,0.0,0.0,31,false,1.382,,,,,,,,45,21,0.156662,48,0.01841,18.15,1,0,0.988,0,400,1409.91291,1.37181,1027.77,17.814386,0.002951,46,482.597,7.64015,63.1659,18.629581,0.017414,47,1321.87,8.00877,165.052,16.944927,0.007587,1.28,0,1,0,1,0,1.684654,0.815195,0.869459,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999978,4362.4,4333.8,4388.1,4.6772,4.6676,4.6816,0.0024,-0.0333,0.0358,1058.2078,1041.2379,1079.278,0.5476,0.4997,0.5914,0.4024,0.367,0.4352,0.2144,0.1958,0.2315,PHOENIX,123.15378875938,-13.97300692474,1.683301,1.688424,-0.1391,0.0
5725194708405493248,122.41360203884,-13.44872833145,0.6312,-2.404,-0.366,18.045452,18.871994,17.12135,NGC_2539,0.47,Gaia DR3 5725194708405493248,122.41360203884,-13.44872833145,0.0,0.0,110.0,1636148068921376768,5725194708405493248,397093419,0.0796,0.0662,0.6312,0.127,4.9683,2.432,-2.404,0.118,-0.366,0.088,-0.1566,0.0051,0.0612,-0.1765,-0.1056,-0.1421,0.4986,0.4078,-0.2027,-0.0694,622,0,621,1,2.9712,757.96,0.363,2.0626,31,false,1.38,,,,,,,,72,21,0.170081,74,0.03631,60.64,1,0,1.085,0,623,1139.63606,1.33185,855.68,18.045452,0.003033,67,386.029,7.9853,48.3424,18.871994,0.022632,67,1123.62,5.38584,208.624,17.12135,0.006432,1.325,0,0,0,0,0,1.750645,0.826542,0.924103,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99999,4266.0,4182.3,4293.7,4.6785,4.6626,4.6995,-0.025,-0.1845,0.0404,1071.8499,993.8266,1104.2957,0.5632,0.4951,0.6057,0.4097,0.3594,0.4412,0.22,0.1938,0.2365,PHOENIX,122.41361302553,-13.44872670611,1.886252,1.376819,-0.0569,0.0
5724914573455350016,123.08863786816,-13.97991749578,0.8597,-2.142,-0.415,14.464948,14.799608,13.964599,NGC_2539,0.69,Gaia DR3 5724914573455350016,123.08863786816,-13.97991749578,0.0,0.0,124.0,1636148068921376768,5724914573455350016,1804531428,0.0141,0.013,0.8597,0.0198,43.3735,2.182,-2.142,0.02,-0.415,0.019,-0.1879,0.0144,-0.0484,0.1681,0.0828,0.1679,-0.2707,0.3543,-0.1982,-0.1536,390,0,388,2,0.7643,413.35,0.03,0.39763,31,false,1.552,,,,,,,,45,21,0.030197,47,0.03063,9.641,0,0,1.027,0,405,30829.59122,6.70378,4598.83,14.464948,0.002765,45,16427.6,14.5927,1125.74,14.799608,0.002952,42,20574.0,15.351,1340.24,13.964599,0.003865,1.2,0,0,0,0,0,0.83501,0.334661,0.500349,86.86,5.05,2,17,1,14,4.4381,,,872.898,,5500.0,4.0,-0.25,111,,,,13.852966,0.130541,17,,NOT_AVAILABLE,0.0,0.0,0.999917,5910.9,5820.3,5937.9,4.3936,4.3455,4.4655,-0.2901,-0.3707,-0.2648,929.6891,807.244,1000.4305,0.1469,0.1011,0.1616,0.1234,0.0848,0.1358,0.0662,0.0455,0.0729,PHOENIX,123.08864767882,-13.9799156496,0.326817,0.30392,-0.1659,0.0
5724908801019427456,122.88976508347,-14.11956308624,0.7236,-2.341,-0.747,19.69888,20.633247,18.647175,NGC_2539,0.06,Gaia DR3 5724908801019427456,122.88976508347,-14.11956308624,0.0,0.0,118.0,1636148068921376768,5724908801019427456,145899655,0.2603,0.2235,0.7236,0.3651,1.9817,2.457,-2.341,0.351,-0.747,0.291,-0.2267,0.1493,-0.1081,0.0185,-0.0526,0.0608,-0.1355,0.342,-0.224,0.0295,387,0,387,0,0.5326,414.37,0.0,2.0592E-15,95,false,,1.3892,0.0754,-0.148,0.05,-0.162,0.033,0.212,44,19,0.495851,46,0.02107,45.93,0,0,1.018,0,384,248.5394,0.821256,302.633,19.69888,0.004524,34,76.2286,5.65282,13.485,20.633247,0.080562,39,275.606,5.83002,47.2735,18.647175,0.023276,1.416,0,2,0,1,0,1.986073,0.934368,1.051704,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,122.88977581021,-14.11955976407,5.643326,4.686041,0.0249,0.0
5724906052240312960,122.98349225086,-14.11429746558,0.7176,-2.397,-0.223,15.9417715,16.33266,15.373491,NGC_2539,0.19,Gaia DR3 5724906052240312960,122.98349225086,-14.11429746558,0.0,0.0,119.0,1636148068921376768,5724906052240312960,1567657423,0.0283,0.0243,0.7176,0.0398,18.0137,2.407,-2.397,0.041,-0.223,0.035,-0.2492,-0.0027,0.0827,-0.0278,0.0298,-0.0145,0.0954,0.3809,-0.1737,-0.2088,378,0,377,1,-1.8774,336.7,0.0,0.0,31,false,1.523,,,,,,,,44,22,0.060848,47,0.02295,33.9,0,0,0.931,0,381,7911.12633,3.54973,2228.66,15.941772,0.002798,40,4002.69,16.2797,245.87,16.33266,0.005224,37,5620.33,11.6991,480.407,15.373491,0.004404,1.216,0,3,0,2,0,0.959169,0.390889,0.56828,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999927,5230.3,5199.1,5304.6,4.3847,4.2309,4.4755,-0.4809,-0.5551,-0.4155,1429.578,1235.7772,1902.1945,0.0436,0.0211,0.0927,0.0355,0.0172,0.076,0.0191,0.0092,0.0407,MARCS,122.98350323565,-14.11429647328,0.661132,0.555291,-0.2086,0.0
5724903402243770240,122.79413174038,-14.2455365681,0.57,-2.213,-0.5,19.611803,20.830795,18.530594,NGC_2539,0.09,Gaia DR3 5724903402243770240,122.79413174038,-14.2455365681,0.0,0.0,118.0,1636148068921376768,5724903402243770240,675437718,0.235,0.1963,0.57,0.3271,1.7424,2.269,-2.213,0.327,-0.5,0.253,-0.2726,0.1113,0.0732,-0.1257,-0.1476,-0.1209,0.137,0.3351,-0.1789,-0.0359,478,0,478,0,0.0521,504.63,0.0,3.7002E-15,95,false,,1.2927,0.0578,-0.091,-0.033,-0.094,0.027,0.22,54,19,0.463134,58,0.01752,76.76,0,0,1.001,0,479,269.29339,0.772613,348.549,19.611803,0.004159,47,63.5476,5.32836,11.9263,20.830795,0.09108,49,306.846,5.8525,52.4299,18.530594,0.02105,1.375,0,0,0,0,0,2.300201,1.218992,1.081209,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999983,,,,,,,,,,,,,,,,,,,,,,,122.79414188986,-14.24553434755,5.220347,4.019974,-0.0252,0.0
5724856295041893760,122.70426883824,-14.56391311487,0.6812,-2.42,-0.437,18.404556,19.398813,17.510607,NGC_2539,0.06,Gaia DR3 5724856295041893760,122.70426883824,-14.56391311487,0.0,0.0,109.0,1636148068921376768,5724856295041893760,516235798,0.1041,0.0882,0.6812,0.172,3.9612,2.459,-2.42,0.152,-0.437,0.117,-0.1322,0.0071,0.0759,-0.156,0.1485,0.0099,0.5451,0.3248,-0.0988,0.0614,537,0,536,1,0.0851,556.55,0.0,0.0,31,false,1.356,,,,,,,,62,19,0.215495,65,0.02361,32.26,0,0,1.002,0,534,818.69957,1.02809,796.328,18.404556,0.003074,56,237.625,8.31015,28.5945,19.398813,0.038072,59,785.083,7.90471,99.3184,17.510607,0.011567,1.249,0,1,0,2,0,1.888206,0.994257,0.89395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,3589.1,3578.8,3598.2,4.6233,4.6065,4.6524,-1.181,-1.2455,-1.1204,579.0338,550.4022,605.2546,0.0065,0.0016,0.0205,0.0045,0.0011,0.0144,0.0025,6.0E-4,0.0079,PHOENIX,122.70427995072,-14.5639111723,2.424237,1.829183,0.0692,0.0
5725199621848057984,122.41419604065,-13.31485008955,0.7725,-2.311,-0.6,13.363639,13.594479,12.984633,NGC_2539,1.0,Gaia DR3 5725199621848057984,122.41419604065,-13.31485008955,0.0,0.0,107.0,1636148068921376768,5725199621848057984,1457683199,0.0086,0.0071,0.7725,0.0128,60.5787,2.388,-2.311,0.012,-0.6,0.01,-0.1331,-0.0225,-0.0244,-0.139,-0.0323,-0.0944,0.4444,0.281,-0.1973,-0.055,618,0,616,2,-2.4516,539.7,0.0,0.0,31,false,1.603,,,,,,,,71,22,0.017323,73,0.02698,48.95,0,0,0.93,1,614,85014.17119,17.0942,4973.27,13.363639,0.002764,66,49845.4,26.2234,1900.8,13.594479,0.002848,61,50734.7,28.6913,1768.3,12.984633,0.003829,1.183,0,36,0,3,0,0.609845,0.23084,0.379005,38.47,2.38,2,39,8,12,14.894,,,818.911,,6250.0,3.5,-0.25,111,,,,12.796298,0.048002,31,,VARIABLE,0.0,0.0,0.999843,6712.3,6693.4,6727.4,4.063,4.0497,4.0762,-0.2845,-0.2961,-0.2737,1204.0397,1184.763,1223.2847,0.1961,0.1874,0.2039,0.1721,0.1643,0.1789,0.0928,0.0886,0.0965,MARCS,122.41420659695,-13.31484742205,0.196913,0.149006,-0.0456,0.0
5725198762854646272,122.25283097676,-13.34182603034,0.843,-2.476,-0.746,16.38283,16.864662,15.752508,NGC_2539,0.97,Gaia DR3 5725198762854646272,122.25283097676,-13.34182603034,0.0,0.0,116.0,1636148068921376768,5725198762854646272,743386108,0.0337,0.0272,0.843,0.0483,17.437,2.586,-2.476,0.049,-0.746,0.037,-0.2695,-0.0033,0.1692,-0.3034,-0.0943,-0.2324,0.6328,0.2211,-0.2475,-0.1041,652,8,648,4,1.5551,730.46,0.091,0.81841,31,false,1.491,,,,,,,,75,20,0.070083,77,0.01907,80.93,0,0,1.043,0,659,5270.05634,2.41262,2184.37,16.38283,0.0028,75,2452.18,8.59774,285.212,16.864662,0.00472,73,3964.19,8.10426,489.149,15.752508,0.004383,1.218,0,4,0,3,0,1.112154,0.481833,0.630322,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999973,4969.3,4945.4,4997.8,4.5338,4.4842,4.5539,-0.0638,-0.0898,-0.0342,1212.1681,1174.2344,1313.2177,0.1089,0.0871,0.135,0.0868,0.0693,0.1076,0.0459,0.0366,0.057,MARCS,122.25284228506,-13.34182271358,0.778311,0.578693,-0.0838,0.0
5725198041300167808,122.19228296241,-13.39959722548,0.6005,-2.523,-0.773,16.0846,16.472504,15.533789,NGC_2539,0.16,Gaia DR3 5725198041300167808,122.19228296241,-13.39959722548,0.0,0.0,112.0,1636148068921376768,5725198041300167808,1711756534,0.0264,0.0212,0.6005,0.041,14.6596,2.639,-2.523,0.038,-0.773,0.029,-0.2164,-0.0024,0.112,-0.2274,-0.1466,-0.17,0.5446,0.2343,-0.264,-0.0477,656,0,655,1,0.0086,678.25,0.0,0.0,31,false,1.527,,,,,,,,75,19,0.053549,77,0.02731,73.36,0,0,1.0,0,662,6935.9627,2.26213,3066.12,16.0846,0.002778,70,3518.97,7.94797,442.751,16.472504,0.003715,64,4848.9,9.37477,517.228,15.533789,0.004323,1.206,0,3,0,1,0,0.938715,0.387903,0.550812,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999975,5407.9,5367.7,5452.6,4.5839,4.5657,4.6037,-0.3502,-0.3943,-0.2909,1193.3679,1157.1516,1237.361,0.0943,0.0682,0.1248,0.0776,0.056,0.1029,0.0416,0.03,0.0552,MARCS,122.19229449054,-13.39959378977,0.602671,0.458527,-0.0314,0.0
5725197693400582272,122.30581753352,-13.36879575407,0.8156,-2.422,-0.21,18.946886,19.771976,18.088058,NGC_2539,0.15,Gaia DR3 5725197693400582272,122.30581753352,-13.36879575407,0.0,0.0,114.0,1636148068921376768,5725197693400582272,1505864529,0.1373,0.1083,0.8156,0.2085,3.9118,2.431,-2.422,0.198,-0.21,0.145,-0.2591,0.0216,0.1193,-0.2584,-0.0291,-0.1688,0.5201,0.3172,-0.2232,-0.094,627,0,623,4,0.8254,675.08,0.141,0.10598,31,false,1.373,,,,,,,,73,20,0.283305,75,0.01915,77.49,0,0,1.023,0,628,496.81193,0.732557,678.189,18.946886,0.003187,65,168.51,5.08695,33.126,19.771976,0.032894,65,461.248,5.57364,82.7554,18.088058,0.013653,1.268,0,2,0,2,0,1.683918,0.82509,0.858828,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999988,3861.6,3851.2,3869.8,5.0678,5.041,5.0935,-1.369,-1.4347,-1.3064,632.9528,587.2601,680.8418,0.0017,4.0E-4,0.0064,0.0012,2.0E-4,0.0046,7.0E-4,1.0E-4,0.0025,MARCS,122.30582859816,-13.36879482271,3.155531,2.266526,-0.0775,0.0
